count_date,dam,chinook_adult,chinook_jack,coho_adult,coho_jack,steelhead,wild_steelhead,sockeye,pink,chum,lamprey,shad
2010-04-01,MCN,8,0,0,0,105,52,0,0,0,0,0
2010-04-02,MCN,16,0,0,0,155,66,0,0,0,0,0
2010-04-03,MCN,27,0,0,0,98,46,0,0,0,0,0
2010-04-04,MCN,14,0,0,0,4,-24,0,0,0,0,0
2010-04-05,MCN,19,0,0,0,34,21,0,0,0,0,0
2010-04-06,MCN,22,1,0,0,-17,-21,0,0,0,0,0
2010-04-07,MCN,45,1,0,0,81,23,0,0,0,0,0
2010-04-08,MCN,42,2,0,0,58,27,0,0,0,0,0
2010-04-09,MCN,96,1,0,0,67,35,0,0,0,0,0
2010-04-10,MCN,72,0,0,0,87,41,0,0,0,0,0
2010-04-11,MCN,53,1,0,0,48,37,0,0,0,0,0
2010-04-12,MCN,90,2,0,0,79,49,0,0,0,0,0
2010-04-13,MCN,158,2,0,0,91,54,0,0,0,0,0
2010-04-14,MCN,352,2,0,0,121,82,0,0,0,0,0
2010-04-15,MCN,814,0,0,0,63,40,0,0,0,0,0
2010-04-16,MCN,890,3,0,0,82,42,0,0,0,0,0
2010-04-17,MCN,762,8,0,0,96,54,0,0,0,0,0
2010-04-18,MCN,1446,11,0,0,125,80,0,0,0,0,0
2010-04-19,MCN,1363,17,0,0,90,48,0,0,0,0,0
2010-04-20,MCN,1818,3,0,0,51,25,0,0,0,0,0
2010-04-21,MCN,5449,46,0,0,95,59,0,0,0,0,0
2010-04-22,MCN,3633,25,0,0,51,36,0,0,0,0,0
2010-04-23,MCN,2888,25,0,0,60,41,0,0,0,0,0
2010-04-24,MCN,3624,46,0,0,59,32,0,0,0,0,0
2010-04-25,MCN,4730,96,0,0,63,46,0,0,0,0,0
2010-04-26,MCN,2608,35,0,0,35,23,0,0,0,0,0
2010-04-27,MCN,4956,71,0,0,16,12,0,0,0,0,0
2010-04-28,MCN,5304,98,0,0,33,22,0,0,0,0,0
2010-04-29,MCN,2997,41,0,0,25,16,0,0,0,0,0
2010-04-30,MCN,3016,30,0,0,19,11,0,0,0,0,0
2010-05-01,MCN,2586,27,0,0,15,9,0,0,0,0,0
2010-05-02,MCN,3147,48,0,0,12,6,0,0,0,0,0
2010-05-03,MCN,4817,85,0,0,10,5,0,0,0,0,0
2010-05-04,MCN,6615,128,0,0,16,9,0,0,0,0,0
2010-05-05,MCN,5117,95,0,0,17,7,0,0,0,0,0
2010-05-06,MCN,4556,121,0,0,13,10,0,0,0,0,0
2010-05-07,MCN,7375,122,0,0,9,4,0,0,0,0,0
2010-05-08,MCN,4715,150,0,0,5,3,0,0,0,0,0
2010-05-09,MCN,4179,196,0,0,9,8,0,0,0,0,0
2010-05-10,MCN,4549,196,0,0,10,6,0,0,0,1,-6
2010-05-11,MCN,4555,229,0,0,17,11,0,0,0,0,0
2010-05-12,MCN,4136,300,0,0,8,6,0,0,0,1,0
2010-05-13,MCN,3452,297,0,0,3,1,0,0,0,-1,0
2010-05-14,MCN,3184,450,0,0,10,6,0,0,0,0,0
2010-05-15,MCN,1697,287,0,0,17,5,0,0,0,-1,0
2010-05-16,MCN,1880,372,0,0,12,6,0,0,0,0,1
2010-05-17,MCN,1851,448,0,0,22,10,0,0,0,0,0
2010-05-18,MCN,2624,561,0,0,17,7,0,0,0,0,0
2010-05-19,MCN,3100,553,0,0,17,9,0,0,0,0,0
2010-05-20,MCN,2858,562,0,0,16,2,0,0,0,0,0
2010-05-21,MCN,2206,351,0,0,13,5,0,0,0,0,1
2010-05-22,MCN,2040,330,0,0,17,3,0,0,0,0,1
2010-05-23,MCN,1400,194,0,0,12,2,0,0,0,0,0
2010-05-24,MCN,655,162,0,0,10,4,0,0,0,0,0
2010-05-25,MCN,825,148,0,0,12,8,0,0,0,0,5
2010-05-26,MCN,522,101,0,0,9,4,0,0,0,0,8
2010-05-27,MCN,1085,160,0,0,7,0,0,0,0,0,5
2010-05-28,MCN,1377,150,0,0,22,5,1,0,0,0,8
2010-05-29,MCN,1199,181,0,0,10,4,1,0,0,0,1
2010-05-30,MCN,1328,129,0,0,13,6,1,0,0,0,6
2010-05-31,MCN,1460,122,0,0,17,5,4,0,0,0,12
2010-06-01,MCN,1148,109,0,0,9,0,6,0,0,0,18
2010-06-02,MCN,1426,130,0,0,18,6,9,0,0,0,66
2010-06-03,MCN,1377,150,0,0,9,1,9,0,0,0,139
2010-06-04,MCN,2325,182,0,0,17,1,10,0,0,0,61
2010-06-05,MCN,2540,203,0,0,21,6,36,0,0,0,378
2010-06-06,MCN,2217,191,0,0,28,6,43,0,0,0,1185
2010-06-07,MCN,1795,177,0,0,14,6,69,0,0,0,911
2010-06-08,MCN,2270,221,0,0,35,11,69,0,0,2,1315
2010-06-09,MCN,2100,176,0,0,42,5,72,0,0,0,810
2010-06-10,MCN,1490,121,0,0,20,6,62,0,0,0,202
2010-06-11,MCN,1713,141,0,0,44,8,86,0,0,0,50
2010-06-12,MCN,1722,162,0,0,32,6,109,0,0,0,90
2010-06-13,MCN,1740,135,0,0,27,3,218,0,0,0,484
2010-06-14,MCN,1567,101,0,0,35,7,328,0,0,0,2589
2010-06-15,MCN,1077,135,0,0,45,17,363,0,0,0,1417
2010-06-16,MCN,1918,190,0,0,69,14,572,0,0,0,1459
2010-06-17,MCN,1758,202,0,0,98,26,1449,0,0,0,921
2010-06-18,MCN,795,116,0,0,70,19,1981,0,0,0,7457
2010-06-19,MCN,768,104,0,0,76,16,2002,0,0,0,11929
2010-06-20,MCN,769,134,0,0,109,24,1699,0,0,0,14512
2010-06-21,MCN,1454,137,0,0,82,23,3336,0,0,0,9384
2010-06-22,MCN,1737,219,0,0,100,25,4931,0,0,0,6062
2010-06-23,MCN,2243,269,0,0,97,20,6884,0,0,0,9851
2010-06-24,MCN,1640,169,0,0,167,35,10931,0,0,0,13566
2010-06-25,MCN,1878,170,0,0,231,70,17223,0,0,0,15223
2010-06-26,MCN,1735,215,0,0,311,88,13584,0,0,0,18194
2010-06-27,MCN,2121,185,0,0,320,104,22740,0,0,0,13241
2010-06-28,MCN,2444,287,0,0,357,107,23940,0,0,0,13995
2010-06-29,MCN,3020,285,0,0,551,192,28622,0,0,0,13021
2010-06-30,MCN,2160,229,0,0,634,220,24744,0,0,0,9760
2010-07-01,MCN,1624,169,0,0,519,224,17810,0,0,0,11249
2010-07-02,MCN,1702,376,0,0,590,204,11954,0,0,0,6305
2010-07-03,MCN,1716,145,0,0,631,227,9183,0,0,1,2833
2010-07-04,MCN,1367,154,0,0,723,269,7868,0,0,0,4047
2010-07-05,MCN,1800,142,0,0,601,231,7994,0,0,0,4304
2010-07-06,MCN,1860,242,0,0,777,339,7892,0,0,0,7399
2010-07-07,MCN,1621,186,0,0,910,356,7299,0,0,0,8796
2010-07-08,MCN,1086,145,0,0,764,317,5995,0,0,1,6935
2010-07-09,MCN,1058,132,0,0,871,395,5097,0,0,0,3180
2010-07-10,MCN,1235,182,0,0,1036,501,5269,0,0,1,10610
2010-07-11,MCN,1164,165,0,0,1128,501,4032,0,0,2,2404
2010-07-12,MCN,1399,269,0,0,1303,622,4742,0,0,0,4464
2010-07-13,MCN,1340,190,0,0,1650,810,4066,0,0,9,3608
2010-07-14,MCN,1038,147,0,0,1686,843,3624,0,0,6,3480
2010-07-15,MCN,993,124,0,0,1679,784,2800,0,0,8,2038
2010-07-16,MCN,474,75,0,0,1342,707,1222,0,0,7,809
2010-07-17,MCN,398,98,0,0,1733,803,901,0,0,6,922
2010-07-18,MCN,435,104,0,0,1812,850,809,0,0,5,1416
2010-07-19,MCN,534,101,0,0,2143,1055,812,0,0,2,1344
2010-07-20,MCN,500,90,0,0,2590,1152,777,0,0,13,2670
2010-07-21,MCN,559,89,0,0,2812,1290,639,0,0,8,3906
2010-07-22,MCN,368,61,0,0,2096,936,409,0,0,15,3112
2010-07-23,MCN,260,62,0,0,2265,1007,279,0,0,18,1437
2010-07-24,MCN,414,70,0,0,2427,1087,222,0,0,14,2213
2010-07-25,MCN,294,66,0,0,2757,1309,159,0,0,7,894
2010-07-26,MCN,181,31,0,0,2275,1033,136,0,0,8,830
2010-07-27,MCN,225,68,0,0,1666,711,121,0,0,19,899
2010-07-28,MCN,234,75,0,0,2380,1045,113,0,0,15,793
2010-07-29,MCN,246,33,0,0,2672,1136,87,0,0,12,862
2010-07-30,MCN,322,74,0,0,2517,1130,99,0,0,30,723
2010-07-31,MCN,236,39,0,0,2673,1100,64,0,0,25,340
2010-08-01,MCN,413,61,0,0,3354,1464,50,0,0,34,364
2010-08-02,MCN,256,47,0,0,3554,1599,19,0,0,26,384
2010-08-03,MCN,279,43,0,0,1873,819,10,0,0,25,198
2010-08-04,MCN,330,31,0,0,2294,1011,14,0,0,16,197
2010-08-05,MCN,181,29,0,0,1910,824,15,0,0,25,143
2010-08-06,MCN,149,21,0,0,1818,759,23,0,0,26,213
2010-08-07,MCN,156,16,0,0,1645,698,12,0,0,24,191
2010-08-08,MCN,230,29,0,0,1723,725,8,0,0,26,103
2010-08-09,MCN,311,30,1,0,1646,635,4,0,0,34,96
2010-08-10,MCN,206,25,0,0,1371,482,7,0,0,25,139
2010-08-11,MCN,171,24,0,0,669,261,1,0,0,16,129
2010-08-12,MCN,236,43,1,0,757,255,9,0,0,16,109
2010-08-13,MCN,159,34,0,0,775,268,2,0,0,12,174
2010-08-14,MCN,145,25,0,0,799,264,1,0,0,7,79
2010-08-15,MCN,146,23,0,0,643,230,1,0,0,18,86
2010-08-16,MCN,143,15,0,0,561,193,2,0,0,14,103
2010-08-17,MCN,162,34,0,0,414,138,1,0,0,5,118
2010-08-18,MCN,117,29,0,0,424,153,1,0,0,10,63
2010-08-19,MCN,97,24,0,0,463,153,3,0,0,16,101
2010-08-20,MCN,216,41,0,0,403,151,0,0,0,13,61
2010-08-21,MCN,249,34,0,0,395,118,0,0,0,16,76
2010-08-22,MCN,262,43,1,0,382,113,1,0,0,10,61
2010-08-23,MCN,284,71,0,0,247,80,0,0,0,11,65
2010-08-24,MCN,656,85,0,0,484,176,1,0,0,8,56
2010-08-25,MCN,359,64,0,0,475,155,1,0,0,15,104
2010-08-26,MCN,453,96,0,0,913,248,0,0,0,3,43
2010-08-27,MCN,815,105,0,1,1394,380,4,0,0,2,25
2010-08-28,MCN,996,154,0,0,1547,406,1,0,0,7,2
2010-08-29,MCN,2032,204,0,0,1253,369,1,0,0,10,12
2010-08-30,MCN,2625,331,11,4,2981,811,2,0,0,24,19
2010-08-31,MCN,3749,314,34,1,2522,710,0,0,0,5,5
2010-09-01,MCN,1656,276,36,5,2403,617,0,0,0,8,0
2010-09-02,MCN,2435,302,66,2,2563,603,0,0,0,5,0
2010-09-03,MCN,2411,417,50,12,1926,546,1,0,0,2,0
2010-09-04,MCN,3411,448,111,7,1829,553,0,0,0,6,0
2010-09-05,MCN,5692,599,119,12,3234,938,0,0,0,9,0
2010-09-06,MCN,4700,613,229,26,5538,1650,1,0,0,3,0
2010-09-07,MCN,5779,576,302,49,5927,1691,2,0,0,2,0
2010-09-08,MCN,4330,537,245,34,4892,1260,0,0,0,3,0
2010-09-09,MCN,2984,726,293,24,5226,1417,2,0,0,2,0
2010-09-10,MCN,5626,666,562,25,6924,1921,-1,0,0,3,0
2010-09-11,MCN,4229,620,321,25,5014,1381,0,0,0,3,0
2010-09-12,MCN,5039,761,329,20,3694,1000,0,0,0,1,0
2010-09-13,MCN,7933,750,382,20,4134,1129,0,0,0,1,0
2010-09-14,MCN,6291,429,502,46,5211,1573,0,0,0,2,0
2010-09-15,MCN,3299,434,360,23,3339,860,-7,0,0,0,0
2010-09-16,MCN,2932,310,334,31,3428,966,0,0,0,5,0
2010-09-17,MCN,1311,326,395,65,4329,1223,0,0,0,4,0
2010-09-18,MCN,2297,599,259,61,3801,1054,0,0,0,2,0
2010-09-19,MCN,4302,692,266,39,2566,715,0,0,0,4,0
2010-09-20,MCN,4650,661,217,40,2541,730,0,0,0,3,0
2010-09-21,MCN,9060,1412,506,41,7478,1994,-2,0,0,2,0
2010-09-22,MCN,7886,1467,519,76,8345,2457,0,0,0,0,0
2010-09-23,MCN,5813,719,400,72,5461,1446,0,0,0,1,0
2010-09-24,MCN,6342,746,423,53,6795,2098,0,0,0,1,0
2010-09-25,MCN,5298,711,316,61,4922,1464,0,0,0,5,0
2010-09-26,MCN,5802,762,220,36,2263,687,0,0,0,0,0
2010-09-27,MCN,6955,808,197,23,1832,538,0,0,0,2,0
2010-09-28,MCN,9407,1245,234,47,2927,817,0,0,0,1,0
2010-09-29,MCN,3617,984,143,33,1815,536,0,0,0,1,0
2010-09-30,MCN,4161,929,147,64,1789,531,0,0,0,0,0
2010-10-01,MCN,2412,408,125,9,1440,477,1,0,0,2,0
2010-10-02,MCN,5407,740,207,13,2324,651,0,0,0,1,0
2010-10-03,MCN,4421,477,249,9,2515,684,0,0,0,0,0
2010-10-04,MCN,3398,371,230,19,2712,772,0,0,0,0,0
2010-10-05,MCN,2610,257,175,38,2313,666,0,0,0,1,0
2010-10-06,MCN,1945,172,132,27,1768,492,1,0,0,0,0
2010-10-07,MCN,1595,134,223,25,1665,523,-1,0,0,0,0
2010-10-08,MCN,1884,347,102,18,2396,821,0,0,0,0,0
2010-10-09,MCN,2347,297,146,21,2329,794,0,0,0,0,0
2010-10-10,MCN,1460,296,87,6,1341,470,0,0,0,1,0
2010-10-11,MCN,2041,323,233,36,1951,615,0,0,0,0,0
2010-10-12,MCN,1174,183,84,7,1655,544,0,0,0,0,0
2010-10-13,MCN,562,119,52,1,1047,301,0,0,0,2,0
2010-10-14,MCN,535,131,59,2,909,262,0,0,0,0,0
2010-10-15,MCN,735,114,387,7,1563,638,0,0,0,0,0
2010-10-16,MCN,1116,131,736,19,2832,1224,0,0,0,0,0
2010-10-17,MCN,467,65,339,11,1797,723,0,0,0,0,0
2010-10-18,MCN,491,67,237,6,1611,689,0,0,0,1,0
2010-10-19,MCN,326,71,102,13,1200,480,0,0,0,0,0
2010-10-20,MCN,319,63,104,10,1237,509,0,0,0,0,0
2010-10-21,MCN,170,43,63,4,736,313,0,0,0,0,0
2010-10-22,MCN,257,42,72,1,868,400,0,0,0,1,0
2010-10-23,MCN,297,34,93,2,789,296,0,0,0,0,0
2010-10-24,MCN,218,14,52,2,564,215,0,0,0,1,0
2010-10-25,MCN,283,26,76,4,444,167,0,0,0,0,0
2010-10-26,MCN,380,29,83,6,888,340,0,0,0,0,0
2010-10-27,MCN,203,32,72,2,778,307,0,0,0,0,0
2010-10-28,MCN,124,13,123,0,460,180,0,0,0,0,0
2010-10-29,MCN,129,29,210,6,585,254,0,0,0,0,0
2010-10-30,MCN,102,19,160,6,423,165,0,0,0,0,0
2010-10-31,MCN,76,13,129,8,471,192,0,0,0,1,0
2011-04-01,MCN,8,0,0,0,180,83,0,0,0,0,0
2011-04-02,MCN,4,0,0,0,101,59,0,0,0,0,0
2011-04-03,MCN,4,0,0,0,181,130,0,0,0,0,0
2011-04-04,MCN,9,0,0,0,169,89,0,0,0,0,0
2011-04-05,MCN,2,0,0,0,150,90,0,0,0,0,0
2011-04-06,MCN,7,0,0,0,143,98,0,0,0,0,0
2011-04-07,MCN,5,0,0,0,162,113,0,0,0,0,0
2011-04-08,MCN,5,0,0,0,131,81,0,0,0,0,0
2011-04-09,MCN,5,0,0,0,120,74,0,0,0,0,0
2011-04-10,MCN,7,0,0,0,102,48,0,0,0,0,0
2011-04-11,MCN,2,0,0,0,91,49,0,0,0,0,0
2011-04-12,MCN,6,0,0,0,105,64,0,0,0,0,0
2011-04-13,MCN,4,0,0,0,50,34,0,0,0,0,0
2011-04-14,MCN,7,0,0,0,55,32,0,0,0,0,0
2011-04-15,MCN,4,0,0,0,53,38,0,0,0,0,0
2011-04-16,MCN,9,0,0,0,59,40,0,0,0,0,0
2011-04-17,MCN,3,0,0,0,46,33,0,0,0,0,0
2011-04-18,MCN,8,0,0,0,42,29,0,0,0,0,0
2011-04-19,MCN,10,0,0,0,45,30,0,0,0,0,0
2011-04-20,MCN,16,0,0,0,64,57,0,0,0,0,0
2011-04-21,MCN,15,0,0,0,45,30,0,0,0,0,0
2011-04-22,MCN,13,0,0,0,39,24,0,0,0,0,0
2011-04-23,MCN,16,1,0,0,28,22,0,0,0,0,0
2011-04-24,MCN,26,2,0,0,24,16,0,0,0,0,0
2011-04-25,MCN,38,1,0,0,18,13,0,0,0,0,0
2011-04-26,MCN,50,5,0,0,32,22,0,0,0,0,0
2011-04-27,MCN,87,4,0,0,23,16,0,0,0,0,0
2011-04-28,MCN,63,2,0,0,20,12,0,0,0,0,0
2011-04-29,MCN,98,3,0,0,20,12,0,0,0,0,0
2011-04-30,MCN,132,3,0,0,13,7,0,0,0,0,0
2011-05-01,MCN,402,11,0,0,25,18,0,0,0,0,0
2011-05-02,MCN,735,26,0,0,21,10,0,0,0,0,0
2011-05-03,MCN,1742,24,0,0,17,14,0,0,0,0,0
2011-05-04,MCN,3017,67,0,0,21,14,0,0,0,0,0
2011-05-05,MCN,4273,78,0,0,8,2,0,0,0,0,0
2011-05-06,MCN,7082,213,0,0,21,15,0,0,0,0,0
2011-05-07,MCN,5524,262,0,0,21,12,0,0,0,0,0
2011-05-08,MCN,5236,311,0,0,14,6,0,0,0,0,0
2011-05-09,MCN,3825,291,0,0,17,8,0,0,0,0,0
2011-05-10,MCN,5807,456,0,0,22,11,0,0,0,0,0
2011-05-11,MCN,6980,706,0,0,9,5,0,0,0,0,0
2011-05-12,MCN,5032,783,0,0,19,7,0,0,0,0,0
2011-05-13,MCN,5460,777,0,0,21,9,0,0,0,0,0
2011-05-14,MCN,6188,928,0,0,6,2,0,0,0,0,0
2011-05-15,MCN,7652,1635,0,0,11,5,0,0,0,0,0
2011-05-16,MCN,3359,1734,0,0,7,1,0,0,0,0,1
2011-05-17,MCN,2964,1901,0,0,7,1,0,0,0,0,0
2011-05-18,MCN,3251,2155,0,0,6,2,0,0,0,0,0
2011-05-19,MCN,2026,1702,0,0,16,2,0,0,0,0,0
2011-05-20,MCN,1995,1120,0,0,2,1,0,0,0,0,0
2011-05-21,MCN,1451,1019,0,0,7,0,0,0,0,0,0
2011-05-22,MCN,1497,825,0,0,5,1,0,0,0,0,0
2011-05-23,MCN,1153,693,0,0,3,1,0,0,0,0,0
2011-05-24,MCN,1114,881,0,0,1,0,0,0,0,0,0
2011-05-25,MCN,1356,953,0,0,5,0,0,0,0,0,0
2011-05-26,MCN,1221,991,0,0,10,1,0,0,0,0,12
2011-05-27,MCN,772,881,0,0,3,-1,0,0,0,0,0
2011-05-28,MCN,693,1171,0,0,7,0,0,0,0,0,0
2011-05-29,MCN,474,791,0,0,6,2,0,0,0,0,0
2011-05-30,MCN,581,813,0,0,4,0,0,0,0,0,0
2011-05-31,MCN,780,697,0,0,6,-2,0,0,0,0,0
2011-06-01,MCN,918,848,0,0,5,-2,0,0,0,0,0
2011-06-02,MCN,848,905,0,0,4,2,0,0,0,0,0
2011-06-03,MCN,711,744,0,0,5,1,0,0,0,0,8
2011-06-04,MCN,720,493,0,0,2,0,0,0,0,0,0
2011-06-05,MCN,908,865,0,0,3,2,1,0,0,0,1
2011-06-06,MCN,867,860,0,0,9,2,0,0,0,0,5
2011-06-07,MCN,1169,1364,0,0,15,1,0,0,0,0,1
2011-06-08,MCN,800,755,0,0,8,1,0,0,0,0,7
2011-06-09,MCN,928,773,0,0,10,-1,0,0,0,0,0
2011-06-10,MCN,1843,997,0,0,11,0,0,0,0,0,2
2011-06-11,MCN,1687,798,0,0,13,2,4,0,0,0,1
2011-06-12,MCN,1829,893,0,0,10,2,26,0,0,0,0
2011-06-13,MCN,1359,639,0,0,12,1,21,0,0,0,8
2011-06-14,MCN,1484,542,0,0,12,0,8,0,0,0,2
2011-06-15,MCN,1909,641,0,0,16,1,44,0,0,0,18
2011-06-16,MCN,1784,718,0,0,19,1,71,0,0,0,12
2011-06-17,MCN,1331,599,0,0,23,5,92,0,0,0,60
2011-06-18,MCN,1613,715,0,0,19,2,130,0,0,0,192
2011-06-19,MCN,985,459,0,0,22,4,202,0,0,0,264
2011-06-20,MCN,1191,541,0,0,28,4,290,0,0,0,2681
2011-06-21,MCN,1581,685,0,0,56,7,370,0,0,0,2935
2011-06-22,MCN,1469,592,0,0,28,10,557,0,0,0,1934
2011-06-23,MCN,1719,747,0,0,26,5,848,0,0,0,423
2011-06-24,MCN,1682,767,0,0,38,7,1480,0,0,0,2346
2011-06-25,MCN,1629,620,0,0,41,11,1340,0,0,-1,9299
2011-06-26,MCN,1651,569,0,0,20,6,1099,0,0,0,3754
2011-06-27,MCN,2176,666,0,0,67,11,2060,0,0,0,7130
2011-06-28,MCN,2053,731,0,0,71,24,3570,0,0,0,10710
2011-06-29,MCN,2007,638,0,0,46,12,3893,0,0,0,7064
2011-06-30,MCN,1864,720,0,0,75,23,4667,0,0,0,5004
2011-07-01,MCN,1389,542,0,0,135,34,3704,0,0,0,6392
2011-07-02,MCN,1565,603,0,0,77,23,3882,0,0,0,7788
2011-07-03,MCN,1617,620,0,0,103,20,4367,0,0,0,5446
2011-07-04,MCN,1868,684,0,0,156,45,4735,0,0,0,17376
2011-07-05,MCN,2244,753,0,0,170,49,6046,0,0,0,16494
2011-07-06,MCN,1861,599,0,0,169,57,5548,0,0,0,13970
2011-07-07,MCN,1780,644,0,0,309,85,5215,0,0,0,5575
2011-07-08,MCN,1487,615,0,0,203,68,6175,0,0,0,5873
2011-07-09,MCN,1032,360,0,0,195,62,4364,0,0,0,6814
2011-07-10,MCN,1433,528,0,0,289,116,5748,0,0,2,8005
2011-07-11,MCN,1442,549,0,0,253,95,6024,0,0,0,7575
2011-07-12,MCN,1576,648,0,0,337,124,6337,0,0,0,9491
2011-07-13,MCN,1357,527,0,0,415,157,5227,0,0,0,5332
2011-07-14,MCN,1158,402,0,0,385,184,4422,0,0,1,4874
2011-07-15,MCN,826,310,0,0,345,149,3196,0,0,0,4058
2011-07-16,MCN,845,313,0,0,424,166,2427,0,0,1,5331
2011-07-17,MCN,895,312,0,0,489,190,2921,0,0,3,2852
2011-07-18,MCN,980,255,0,0,468,192,2435,0,0,1,3489
2011-07-19,MCN,1037,318,0,0,623,279,2835,0,0,1,4550
2011-07-20,MCN,965,327,0,0,579,257,1859,0,0,1,4747
2011-07-21,MCN,940,274,0,0,678,299,1137,0,0,2,2582
2011-07-22,MCN,604,186,0,0,697,333,902,0,0,2,1604
2011-07-23,MCN,467,121,0,0,585,262,665,0,0,2,1725
2011-07-24,MCN,689,156,0,0,610,256,512,0,0,1,1323
2011-07-25,MCN,719,177,0,0,919,419,548,0,0,2,1521
2011-07-26,MCN,759,231,0,0,1048,494,385,0,0,5,1230
2011-07-27,MCN,599,219,0,0,1337,612,311,0,0,8,1388
2011-07-28,MCN,465,192,0,0,1258,532,199,0,0,8,1306
2011-07-29,MCN,675,138,0,0,1640,810,132,0,0,2,1094
2011-07-30,MCN,500,149,0,0,1224,585,113,0,0,16,830
2011-07-31,MCN,489,155,0,0,1413,653,90,0,0,7,981
2011-08-01,MCN,502,170,0,0,1696,810,107,0,0,9,997
2011-08-02,MCN,867,203,0,0,2792,1264,136,0,0,9,623
2011-08-03,MCN,717,175,0,0,2558,1143,87,0,0,15,939
2011-08-04,MCN,590,167,0,0,2828,1254,90,0,0,12,871
2011-08-05,MCN,440,116,0,0,3678,1678,77,0,0,16,519
2011-08-06,MCN,544,171,0,0,3514,1622,43,0,0,1,490
2011-08-07,MCN,547,121,0,0,3731,1597,28,0,0,5,757
2011-08-08,MCN,377,85,0,0,3019,1224,25,0,0,6,372
2011-08-09,MCN,461,142,0,0,5216,2035,18,0,0,12,523
2011-08-10,MCN,316,90,0,0,4156,1567,11,0,0,23,519
2011-08-11,MCN,306,72,0,1,3781,1351,17,0,0,19,221
2011-08-12,MCN,334,94,1,0,4198,1424,13,0,0,35,322
2011-08-13,MCN,362,132,0,0,2762,993,10,0,0,17,343
2011-08-14,MCN,310,77,-2,0,2762,900,4,0,0,12,275
2011-08-15,MCN,296,82,0,0,2477,896,4,0,0,13,235
2011-08-16,MCN,440,85,1,0,2723,924,8,0,0,24,155
2011-08-17,MCN,459,87,1,1,2557,868,5,0,0,9,138
2011-08-18,MCN,536,97,1,0,2872,905,6,0,0,19,185
2011-08-19,MCN,447,79,5,1,2958,979,2,0,0,20,92
2011-08-20,MCN,426,150,2,7,2975,977,1,0,0,24,137
2011-08-21,MCN,464,114,11,2,2434,763,0,1,0,25,122
2011-08-22,MCN,613,134,10,6,3193,1031,4,0,0,30,64
2011-08-23,MCN,928,102,24,7,2861,864,3,0,0,29,60
2011-08-24,MCN,640,166,48,10,3397,1086,1,0,0,17,69
2011-08-25,MCN,582,84,87,25,3312,1056,2,0,0,28,51
2011-08-26,MCN,547,107,65,11,3158,915,0,0,0,20,50
2011-08-27,MCN,1049,152,109,6,2643,802,1,1,0,21,40
2011-08-28,MCN,577,119,76,6,2844,830,0,1,0,23,52
2011-08-29,MCN,768,129,74,6,2200,660,0,0,0,19,78
2011-08-30,MCN,1326,250,102,11,2731,901,0,0,0,10,68
2011-08-31,MCN,778,181,164,38,2346,701,0,2,0,10,48
2011-09-01,MCN,842,214,141,29,2504,749,0,0,0,19,0
2011-09-02,MCN,818,148,88,54,1470,430,1,0,0,21,0
2011-09-03,MCN,797,125,84,42,1467,382,-1,0,0,22,0
2011-09-04,MCN,1720,276,145,77,1022,291,1,1,0,14,0
2011-09-05,MCN,2951,354,139,64,1295,357,2,0,0,20,0
2011-09-06,MCN,2591,270,199,19,1890,534,2,2,0,9,0
2011-09-07,MCN,4122,328,385,58,2634,692,1,4,0,19,0
2011-09-08,MCN,3535,562,435,39,2356,618,1,10,0,13,0
2011-09-09,MCN,3783,684,667,55,2326,563,0,18,0,10,0
2011-09-10,MCN,3719,802,628,37,1988,444,2,7,0,16,0
2011-09-11,MCN,3616,1091,759,37,2099,530,0,7,0,8,0
2011-09-12,MCN,5430,1348,873,36,1917,462,0,11,0,17,0
2011-09-13,MCN,5334,1111,966,76,2447,603,0,10,0,12,0
2011-09-14,MCN,4369,1241,868,53,3267,806,0,11,0,13,0
2011-09-15,MCN,6001,1604,1035,90,3795,934,1,11,0,3,0
2011-09-16,MCN,3912,1182,664,34,3239,744,0,7,0,3,0
2011-09-17,MCN,6156,2061,763,28,4494,1038,0,8,0,6,0
2011-09-18,MCN,8456,1805,1145,34,6960,1574,0,18,0,2,0
2011-09-19,MCN,7076,1186,1560,20,6351,1338,1,24,0,4,0
2011-09-20,MCN,5317,1512,1687,65,5148,991,0,25,0,6,0
2011-09-21,MCN,3433,1418,1225,48,3068,719,1,26,0,1,0
2011-09-22,MCN,3312,1292,845,42,2878,664,0,19,0,12,0
2011-09-23,MCN,4321,1257,1026,33,2945,729,1,20,0,3,0
2011-09-24,MCN,4322,1385,1131,49,2748,636,0,18,0,5,0
2011-09-25,MCN,3584,1056,1024,32,2660,647,0,17,0,1,0
2011-09-26,MCN,3852,1389,1394,59,2913,660,0,28,0,2,0
2011-09-27,MCN,3125,808,873,65,2853,697,0,21,0,2,0
2011-09-28,MCN,3601,1281,1202,7,3965,914,2,16,0,2,0
2011-09-29,MCN,2309,770,642,6,2365,515,0,14,0,0,0
2011-09-30,MCN,2164,1095,758,43,2074,493,0,14,0,1,0
2011-10-01,MCN,2493,847,598,87,2034,522,0,12,0,1,0
2011-10-02,MCN,3076,1141,799,73,2872,644,0,28,0,0,0
2011-10-03,MCN,2693,1038,596,43,3306,770,0,20,0,0,0
2011-10-04,MCN,3345,1058,1302,66,5479,1394,0,20,0,1,0
2011-10-05,MCN,889,477,648,23,2490,572,0,9,0,1,0
2011-10-06,MCN,841,388,379,15,1546,386,0,13,0,0,0
