count_date,dam,chinook_adult,chinook_jack,coho_adult,coho_jack,steelhead,wild_steelhead,sockeye,pink,chum,lamprey,shad
2013-07-27,JDA,464,113,0,0,1404,815,185,0,0,93,0
2013-07-28,JDA,497,99,0,0,1407,855,259,0,0,117,0
2013-07-29,JDA,443,109,0,0,1233,712,128,0,0,133,0
2013-07-30,JDA,372,88,0,0,932,516,121,0,0,118,0
2013-07-31,JDA,484,78,0,0,904,472,111,0,0,73,0
2013-08-01,JDA,603,93,0,0,1208,665,98,0,0,63,0
2013-08-02,JDA,310,73,0,0,960,519,60,0,0,120,0
2013-08-03,JDA,297,71,0,0,1056,581,90,0,0,86,0
2013-08-04,JDA,335,69,1,1,903,509,44,0,0,84,0
2013-08-05,JDA,268,46,0,0,880,499,47,0,0,144,0
2013-08-06,JDA,329,64,0,0,983,506,31,0,0,80,0
2013-08-07,JDA,367,87,0,0,979,500,15,0,0,76,0
2013-08-08,JDA,497,91,0,0,1097,548,22,0,0,66,0
2013-08-09,JDA,577,126,0,0,1009,520,20,0,0,90,0
2013-08-10,JDA,794,144,0,0,1108,559,16,0,0,42,0
2013-08-11,JDA,872,143,0,0,1246,600,11,0,0,66,0
2013-08-12,JDA,462,60,0,0,794,355,9,0,0,53,0
2013-08-13,JDA,638,119,0,0,805,365,16,0,0,50,0
2013-08-14,JDA,742,119,1,0,675,288,9,0,0,53,0
2013-08-15,JDA,568,115,2,0,487,189,8,0,0,80,0
2013-08-16,JDA,510,102,0,0,318,138,2,0,0,40,0
2013-08-17,JDA,736,116,0,1,225,93,4,0,0,55,0
2013-08-18,JDA,1026,112,0,0,297,138,2,0,0,31,0
2013-08-19,JDA,1035,255,0,0,374,139,5,0,0,44,0
2013-08-20,JDA,685,146,0,1,358,158,2,0,0,27,0
2013-08-21,JDA,630,161,2,0,328,137,5,0,0,18,0
2013-08-22,JDA,702,203,-1,0,277,117,2,0,0,40,0
2013-08-23,JDA,1369,307,6,1,503,203,0,0,0,30,0
2013-08-24,JDA,2091,554,7,1,692,262,-1,0,0,71,0
2013-08-25,JDA,2039,487,19,6,677,250,0,0,0,72,0
2013-08-26,JDA,2999,747,13,4,703,265,-1,0,0,40,0
2013-08-27,JDA,2421,596,40,10,368,126,0,0,0,43,0
2013-08-28,JDA,3780,841,20,1,589,196,0,0,0,31,0
2013-08-29,JDA,2592,839,26,3,755,255,1,0,0,54,0
2013-08-30,JDA,4040,1112,35,9,754,298,0,0,0,56,0
2013-08-31,JDA,4939,1177,92,8,809,280,-1,0,0,44,0
2013-09-01,JDA,4352,982,20,6,1002,385,8,0,0,53,0
2013-09-02,JDA,13117,3353,243,27,1620,588,1,3,0,65,0
2013-09-03,JDA,3768,1023,35,5,1571,571,0,0,0,88,0
2013-09-04,JDA,4554,1849,77,26,1157,440,2,0,0,70,0
2013-09-05,JDA,5888,1729,48,8,1207,410,-1,0,0,98,0
2013-09-06,JDA,4564,1748,34,1,1473,519,0,2,0,34,0
2013-09-07,JDA,5131,1406,34,4,2265,815,1,2,0,38,0
2013-09-08,JDA,6806,1289,61,12,3724,1417,1,1,0,35,0
2013-09-09,JDA,15565,3510,118,21,6168,2208,1,0,0,37,0
2013-09-10,JDA,16582,3596,206,54,3972,1387,1,-1,0,84,0
2013-09-11,JDA,14668,3342,135,10,1879,617,0,1,0,82,0
2013-09-12,JDA,10365,2059,212,12,1304,458,0,1,0,72,0
2013-09-13,JDA,13075,2853,196,34,1499,498,1,1,0,72,0
2013-09-14,JDA,10340,2963,151,19,1690,580,1,1,0,53,0
2013-09-15,JDA,12571,2172,310,29,2305,931,0,4,0,52,0
2013-09-16,JDA,23026,4695,194,23,4778,1838,1,5,0,64,0
2013-09-17,JDA,15192,2720,445,44,3039,1021,0,0,0,46,0
2013-09-18,JDA,15783,3201,205,21,1801,608,2,3,0,24,0
2013-09-19,JDA,16198,3007,326,37,1396,485,1,0,0,30,0
2013-09-20,JDA,19491,3359,160,21,1317,415,1,7,0,20,0
2013-09-21,JDA,13649,2248,193,29,1523,494,0,0,0,7,0
2013-09-22,JDA,13392,2287,275,31,2283,821,0,3,0,18,0
2013-09-23,JDA,12743,2088,276,43,2684,1001,0,2,0,7,0
2013-09-24,JDA,12094,2010,272,36,2203,768,0,2,0,20,0
2013-09-25,JDA,14995,2020,605,51,4595,1559,1,4,0,14,0
2013-09-26,JDA,13382,1974,750,55,4176,1408,0,2,0,22,0
2013-09-27,JDA,11980,1565,871,85,3277,1117,0,0,0,17,0
2013-09-28,JDA,7770,1268,413,37,1928,649,1,0,0,15,0
2013-09-29,JDA,5942,939,436,34,2886,1127,1,4,0,16,0
2013-09-30,JDA,6174,1296,782,41,7633,3855,0,1,0,10,0
2013-10-01,JDA,3728,817,1731,95,7940,4102,0,0,0,6,0
2013-10-02,JDA,2407,467,1440,78,4944,2486,0,5,0,1,0
2013-10-03,JDA,2887,669,1049,78,2785,1321,0,3,0,2,0
2013-10-04,JDA,5781,1224,1013,39,2312,1015,0,0,0,1,0
2013-10-05,JDA,3608,1060,362,19,1549,617,0,-1,0,4,0
2013-10-06,JDA,2601,539,438,22,1179,421,1,1,0,4,0
2013-10-07,JDA,2645,706,133,13,925,348,1,0,0,2,0
2013-10-08,JDA,1717,364,273,5,899,326,0,0,0,5,0
2013-10-09,JDA,1496,449,100,4,523,196,0,0,0,1,0
2013-10-10,JDA,1606,371,126,12,584,171,0,0,0,1,0
2013-10-11,JDA,3090,514,137,18,556,216,0,1,0,1,0
2013-10-12,JDA,3582,460,96,6,571,205,0,0,0,1,0
2013-10-13,JDA,3323,467,59,2,429,170,0,0,0,1,0
2013-10-14,JDA,2364,240,57,5,324,134,0,0,0,0,0
2013-10-15,JDA,2499,624,168,33,445,180,0,0,0,14,0
2013-10-16,JDA,1923,516,57,7,306,116,0,1,0,2,0
2013-10-17,JDA,1635,372,70,6,276,86,0,1,0,2,0
2013-10-18,JDA,1098,226,47,1,199,66,0,0,0,0,0
2013-10-19,JDA,1051,219,54,0,231,90,0,1,0,5,0
2013-10-20,JDA,1198,205,21,1,168,66,0,0,0,1,0
2013-10-21,JDA,1119,272,49,5,222,79,0,0,0,0,0
2013-10-22,JDA,1025,93,25,1,169,73,0,0,0,0,0
2013-10-23,JDA,674,80,19,1,150,75,0,0,0,0,0
2013-10-24,JDA,723,109,23,0,178,84,0,0,0,0,0
2013-10-25,JDA,594,121,60,3,167,75,0,0,0,0,0
2013-10-26,JDA,536,72,36,1,136,61,0,0,0,1,0
2013-10-27,JDA,497,85,30,0,141,73,0,1,0,1,0
2013-10-28,JDA,443,115,35,2,245,135,0,0,0,0,0
2013-10-29,JDA,349,108,26,1,300,189,0,0,0,0,0
2013-10-30,JDA,411,109,54,1,168,86,0,0,0,2,0
2013-10-31,JDA,309,72,28,4,158,84,0,0,0,1,0
2013-11-01,JDA,219,96,28,2,176,84,0,0,0,1,0
2013-11-02,JDA,196,55,33,1,107,57,0,0,0,-1,0
2013-11-03,JDA,187,55,70,6,266,116,0,0,1,-3,0
2013-11-04,JDA,141,43,82,15,192,77,0,0,2,3,0
2013-11-05,JDA,164,47,82,5,192,59,0,1,2,0,0
2013-11-06,JDA,116,73,37,5,135,50,0,1,2,0,0
2013-11-07,JDA,118,43,25,1,121,46,0,0,0,0,0
2013-11-08,JDA,115,23,14,2,182,55,0,0,0,0,0
2013-11-09,JDA,82,31,16,2,227,58,0,0,0,0,0
2013-11-10,JDA,91,29,25,2,161,64,0,0,1,0,0
2013-11-11,JDA,36,17,17,1,103,30,0,0,0,0,0
2013-11-12,JDA,56,22,16,-1,55,18,0,0,0,0,0
2013-11-13,JDA,42,11,15,1,54,18,0,0,0,0,0
2013-11-14,JDA,53,15,13,0,45,23,0,0,0,0,0
2013-11-15,JDA,59,9,4,0,41,14,0,0,0,0,0
2013-11-16,JDA,56,13,4,0,55,28,0,0,0,-1,0
2013-11-17,JDA,35,6,2,0,44,21,0,0,0,1,0
2013-11-18,JDA,37,4,2,0,44,20,0,0,0,1,0
2013-11-19,JDA,17,11,3,0,37,18,0,0,1,0,0
2013-11-20,JDA,15,4,3,0,57,32,0,0,0,0,0
2013-11-21,JDA,13,7,5,1,355,218,0,0,1,0,0
2013-11-22,JDA,28,3,2,0,266,106,0,0,0,0,0
2013-11-23,JDA,14,6,1,0,75,24,0,1,0,0,0
2013-11-24,JDA,7,7,1,0,46,17,0,0,0,0,0
2013-11-25,JDA,5,2,3,0,17,6,0,0,0,-1,0
2013-11-26,JDA,5,1,0,0,24,11,0,0,0,0,0
2013-11-27,JDA,9,2,1,1,21,8,0,0,0,3,0
2013-11-28,JDA,4,0,2,0,12,7,0,0,0,1,0
2013-11-29,JDA,1,0,1,0,13,4,0,0,0,0,0
2013-11-30,JDA,2,1,3,0,10,3,0,0,0,0,0
2013-12-01,JDA,-1,0,1,1,2,-1,0,0,0,1,0
2013-12-02,JDA,6,0,9,1,62,48,0,0,0,4,0
2013-12-03,JDA,7,3,11,4,496,323,0,0,2,1,0
2013-12-04,JDA,0,3,2,0,259,176,0,0,0,-3,0
2013-12-05,JDA,3,0,3,0,318,188,0,0,0,0,0
2013-12-06,JDA,2,0,4,0,157,99,0,0,0,0,0
2013-12-07,JDA,6,2,1,0,71,39,0,0,0,0,0
2013-12-08,JDA,4,1,2,0,63,33,0,0,0,-2,0
2013-12-09,JDA,2,0,4,1,44,22,0,0,0,0,0
2013-12-10,JDA,0,0,-1,0,5,1,0,0,0,-1,0
2013-12-11,JDA,0,0,0,0,11,4,0,0,0,-2,0
2013-12-12,JDA,1,0,2,0,6,4,0,0,0,0,0
2013-12-13,JDA,0,0,0,0,14,10,0,0,0,-1,0
2013-12-14,JDA,-1,0,0,0,3,2,0,0,0,0,0
2013-12-15,JDA,3,-1,1,0,9,8,0,0,0,0,0
2013-12-16,JDA,1,-2,0,0,8,3,0,0,0,-1,0
2013-12-17,JDA,1,0,1,1,5,3,0,0,0,0,0
2013-12-18,JDA,-1,0,0,0,10,3,0,0,0,0,0
2013-12-19,JDA,2,0,0,0,9,6,0,0,0,0,0
2013-12-20,JDA,0,-1,1,0,7,6,0,0,0,0,0
2013-12-21,JDA,1,0,1,0,15,8,0,0,0,0,0
2013-12-22,JDA,3,-1,2,0,3,2,0,0,0,0,0
2013-12-23,JDA,0,0,0,0,19,8,0,0,0,0,0
2013-12-24,JDA,0,0,0,0,23,12,0,0,0,0,0
2013-12-25,JDA,0,0,0,0,18,10,0,0,0,0,0
2013-12-26,JDA,1,0,0,0,6,6,0,0,0,0,0
2013-12-27,JDA,0,-1,0,1,3,3,0,0,0,0,0
2013-12-28,JDA,0,0,1,0,2,2,0,0,0,-3,0
2013-12-29,JDA,1,1,0,0,2,1,0,0,0,0,0
2013-12-30,JDA,0,0,0,2,2,2,0,0,0,0,0
2013-12-31,JDA,0,0,0,1,2,1,0,0,0,0,0
2014-01-01,JDA,0,1,0,2,5,3,0,0,0,0,0
2014-01-02,JDA,0,0,0,1,0,0,0,0,0,0,0
2014-01-03,JDA,0,0,0,0,2,1,0,0,0,0,0
2014-01-04,JDA,0,0,0,-2,9,6,0,0,0,0,0
2014-01-05,JDA,0,0,0,0,4,1,0,0,0,0,0
2014-01-06,JDA,0,1,0,0,6,4,0,0,0,-1,0
2014-01-07,JDA,0,0,0,0,3,3,0,0,0,0,0
2014-01-08,JDA,0,0,0,0,1,1,0,0,0,0,0
2014-01-09,JDA,0,0,0,0,3,2,0,0,0,0,0
2014-01-10,JDA,1,0,0,0,10,2,0,0,0,0,0
2014-01-11,JDA,0,0,0,0,19,9,0,0,0,0,0
2014-01-12,JDA,0,0,0,0,12,5,0,0,0,0,0
2014-01-13,JDA,0,0,0,0,9,4,0,0,0,0,0
2014-01-14,JDA,0,0,0,0,20,10,0,0,0,0,0
2014-01-15,JDA,0,0,0,0,13,7,0,0,0,0,0
2014-01-16,JDA,0,1,0,0,18,8,0,0,0,0,0
2014-01-17,JDA,0,0,0,0,4,1,0,0,0,0,0
2014-01-18,JDA,0,0,0,0,7,2,0,0,0,0,0
2014-01-19,JDA,0,0,0,0,3,1,0,0,0,0,0
2014-01-20,JDA,0,1,0,0,4,1,0,0,0,0,0
2014-01-21,JDA,0,0,0,0,3,1,0,0,0,0,0
2014-01-22,JDA,0,0,0,0,2,1,0,0,0,0,0
2014-01-23,JDA,0,1,0,0,0,0,0,0,0,0,0
2014-01-24,JDA,0,0,0,0,1,0,0,0,0,0,0
2014-01-25,JDA,0,0,0,0,3,0,0,0,0,0,0
2014-01-26,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-01-27,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-01-28,JDA,0,0,0,0,2,2,0,0,0,0,0
2014-01-29,JDA,0,0,0,0,1,0,0,0,0,0,0
2014-01-30,JDA,0,0,0,0,1,1,0,0,0,0,0
2014-01-31,JDA,0,0,0,0,16,7,0,0,0,0,0
2014-02-01,JDA,0,0,0,0,15,4,0,0,0,0,0
2014-02-02,JDA,0,0,0,0,21,5,0,0,0,0,0
2014-02-03,JDA,0,0,0,0,8,6,0,0,0,0,0
2014-02-04,JDA,0,0,0,0,6,4,0,0,0,0,0
2014-02-05,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-02-06,JDA,0,0,0,0,2,1,0,0,0,0,0
2014-02-07,JDA,0,0,0,0,4,0,0,0,0,0,0
2014-02-08,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-02-09,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-02-10,JDA,0,0,0,0,2,2,0,0,0,0,0
2014-02-11,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-02-12,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-02-13,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-02-14,JDA,0,0,0,0,0,0,0,0,0,0,0
2014-02-15,JDA,0,0,0,0,2,0,0,0,0,0,0
2014-02-16,JDA,0,0,0,0,6,2,0,0,0,0,0
2014-02-17,JDA,0,0,0,0,33,6,0,0,0,0,0
2014-02-18,JDA,0,0,0,0,46,12,0,0,0,0,0
2014-02-19,JDA,0,0,0,0,34,5,0,0,0,0,0
2014-02-20,JDA,0,0,0,0,48,22,0,0,0,0,0
2014-02-21,JDA,0,0,0,0,73,20,0,0,0,0,0
2014-02-22,JDA,0,0,0,0,49,19,0,0,0,0,0
2014-02-23,JDA,0,0,0,0,59,15,0,0,0,0,0
2014-02-24,JDA,0,0,0,0,74,33,0,0,0,0,0
2014-02-25,JDA,0,0,0,0,51,20,0,0,0,0,0
2014-02-26,JDA,0,0,0,0,55,19,0,0,0,0,0
2014-02-27,JDA,0,0,0,0,56,18,0,0,0,0,0
2014-02-28,JDA,0,0,0,0,52,19,0,0,0,0,0
2014-03-01,JDA,0,0,0,0,68,20,0,0,0,0,0
2014-03-02,JDA,0,0,0,0,48,20,0,0,0,0,0
2014-03-03,JDA,0,0,0,0,43,19,0,0,0,0,0
2014-03-04,JDA,0,0,0,0,56,26,0,0,0,0,0
2014-03-05,JDA,0,0,0,0,49,24,0,0,0,0,0
2014-03-06,JDA,0,0,0,0,46,24,0,0,0,0,0
2014-03-07,JDA,0,0,0,0,55,15,0,0,0,0,0
2014-03-08,JDA,1,0,0,0,57,21,0,0,0,0,0
2014-03-09,JDA,0,0,0,0,51,19,0,0,0,0,0
2014-03-10,JDA,0,0,0,0,61,30,0,0,0,0,0
2014-03-11,JDA,0,0,0,0,41,19,0,0,0,0,0
2014-03-12,JDA,0,0,0,0,96,32,0,0,0,0,0
2014-03-13,JDA,0,0,0,0,121,24,0,0,0,0,0
2014-03-14,JDA,0,0,0,0,79,30,0,0,0,0,0
2014-03-15,JDA,0,0,0,0,110,45,0,0,0,0,0
2014-03-16,JDA,0,0,0,0,80,36,0,0,0,0,0
2014-03-17,JDA,0,0,0,0,52,29,0,0,0,0,0
2014-03-18,JDA,0,0,0,0,49,18,0,0,0,0,0
2014-03-19,JDA,0,0,0,0,47,16,0,0,0,0,0
2014-03-20,JDA,0,0,0,0,61,21,0,0,0,0,0
2014-03-21,JDA,0,0,0,0,48,18,0,0,0,0,0
2014-03-22,JDA,0,0,0,0,35,16,0,0,0,0,0
2014-03-23,JDA,2,0,0,0,32,10,0,0,0,0,0
2014-03-24,JDA,0,0,0,0,30,14,0,0,0,0,0
2014-03-25,JDA,1,0,0,0,25,5,0,0,0,0,0
2014-03-26,JDA,2,0,0,0,13,3,0,0,0,0,0
2014-03-27,JDA,2,2,0,0,22,10,0,0,0,0,0
2014-03-28,JDA,1,0,0,0,8,3,0,0,0,0,0
2014-03-29,JDA,5,0,0,0,15,7,0,0,0,0,0
2014-03-30,JDA,3,0,0,0,12,1,0,0,0,0,0
2014-03-31,JDA,2,0,0,0,11,3,0,0,0,0,0
2014-04-01,JDA,8,0,0,0,9,2,0,0,0,0,0
2014-04-02,JDA,13,1,0,0,7,1,0,0,0,0,0
2014-04-03,JDA,24,2,0,0,10,1,0,0,0,0,0
2014-04-04,JDA,36,0,0,0,16,12,0,0,0,0,0
2014-04-05,JDA,49,2,0,0,22,8,0,0,0,0,0
2014-04-06,JDA,59,2,0,0,8,5,0,0,0,0,0
2014-04-07,JDA,39,0,0,0,15,7,0,0,0,0,0
2014-04-08,JDA,62,1,0,0,5,1,0,0,0,0,0
2014-04-09,JDA,47,3,0,0,9,8,0,0,0,0,0
2014-04-10,JDA,70,0,0,0,12,6,0,0,0,0,0
2014-04-11,JDA,72,0,0,0,27,21,0,0,0,0,0
2014-04-12,JDA,74,0,0,0,14,8,0,0,0,0,0
2014-04-13,JDA,107,8,0,0,26,21,0,0,0,0,0
2014-04-14,JDA,190,10,0,0,26,15,0,0,0,0,0
2014-04-15,JDA,142,2,0,0,19,11,0,0,0,0,0
2014-04-16,JDA,239,6,0,0,8,4,0,0,0,0,0
2014-04-17,JDA,417,0,0,0,12,10,0,0,0,0,0
2014-04-18,JDA,537,3,0,0,16,9,0,0,0,0,0
2014-04-19,JDA,539,1,0,0,18,8,0,0,0,0,0
2014-04-20,JDA,619,10,0,0,10,4,0,0,0,0,0
2014-04-21,JDA,468,3,0,0,11,9,0,0,0,0,0
2014-04-22,JDA,1002,9,0,0,11,6,0,0,0,0,0
2014-04-23,JDA,1155,13,0,0,2,0,0,0,0,1,0
2014-04-24,JDA,1481,17,0,0,7,1,0,0,0,-1,0
2014-04-25,JDA,1647,26,0,0,8,7,0,0,0,0,0
2014-04-26,JDA,1669,19,0,0,6,2,0,0,0,0,0
2014-04-27,JDA,2201,56,0,0,-1,3,0,0,0,0,0
2014-04-28,JDA,2216,30,0,0,9,3,0,0,0,0,0
2014-04-29,JDA,4510,72,0,0,10,2,0,0,0,0,0
2014-04-30,JDA,3764,60,0,0,11,6,0,0,0,0,0
2014-05-01,JDA,4127,62,0,0,7,2,0,0,0,0,0
2014-05-02,JDA,5722,148,0,0,4,2,0,0,0,0,0
2014-05-03,JDA,10103,283,0,0,7,0,1,0,0,0,0
2014-05-04,JDA,8191,355,0,0,4,1,0,0,0,0,0
2014-05-05,JDA,7698,349,0,0,10,3,0,0,0,0,0
2014-05-06,JDA,4197,392,0,0,9,2,0,0,0,0,0
2014-05-07,JDA,3891,367,0,0,7,3,0,0,0,1,0
2014-05-08,JDA,3919,608,0,0,-26,-15,0,0,0,0,0
2014-05-09,JDA,4903,789,0,0,28,7,0,0,0,0,0
2014-05-10,JDA,4649,760,0,0,10,4,1,0,0,1,0
2014-05-11,JDA,3666,1092,0,0,17,3,2,0,0,4,0
2014-05-12,JDA,2275,881,0,0,21,0,0,0,0,5,0
2014-05-13,JDA,2605,898,0,0,7,1,0,0,0,2,0
2014-05-14,JDA,2803,1031,0,0,15,2,0,0,0,0,0
2014-05-15,JDA,2529,1248,0,0,10,0,0,0,0,8,0
2014-05-16,JDA,2227,1046,0,0,19,2,0,0,0,1,0
2014-05-17,JDA,1904,740,0,0,14,0,0,0,0,10,0
2014-05-18,JDA,1623,764,0,0,9,1,0,0,0,11,0
2014-05-19,JDA,1806,792,0,0,12,2,0,0,0,2,0
2014-05-20,JDA,785,463,0,0,19,3,0,0,0,26,0
2014-05-21,JDA,1562,655,0,0,23,2,0,0,0,16,0
2014-05-22,JDA,1184,605,0,0,19,3,0,0,0,36,0
2014-05-23,JDA,1274,483,0,0,30,1,0,0,0,1,0
2014-05-24,JDA,1428,440,0,0,14,0,0,0,0,8,0
2014-05-25,JDA,1442,440,0,0,23,0,0,0,0,0,0
2014-05-26,JDA,1504,397,0,0,24,0,0,0,0,-2,0
2014-05-27,JDA,1428,344,0,0,23,1,0,0,0,1,0
2014-05-28,JDA,1399,289,0,0,11,4,0,0,0,2,0
2014-05-29,JDA,910,293,0,0,11,2,0,0,0,-1,0
2014-05-30,JDA,923,236,0,0,28,8,1,0,0,5,0
2014-05-31,JDA,792,265,0,0,13,3,1,0,0,-1,0
2014-06-01,JDA,1136,314,0,0,22,4,7,0,0,-2,0
2014-06-02,JDA,1341,270,0,0,15,7,8,0,0,5,0
2014-06-03,JDA,1344,221,0,0,15,1,12,0,0,0,0
2014-06-04,JDA,1273,224,0,0,23,2,11,0,0,1,0
2014-06-05,JDA,1185,196,0,0,23,2,10,0,0,-1,0
2014-06-06,JDA,1455,213,0,0,26,5,60,0,0,2,0
2014-06-07,JDA,1476,208,0,0,35,9,94,0,0,0,0
2014-06-08,JDA,1669,229,0,0,30,7,202,0,0,4,0
2014-06-09,JDA,2501,302,0,0,146,109,333,0,0,1,0
2014-06-10,JDA,2699,296,0,0,49,11,589,0,0,2,0
2014-06-11,JDA,2251,322,0,0,44,21,841,0,0,0,0
2014-06-12,JDA,2204,335,0,0,68,22,1058,0,0,5,0
2014-06-13,JDA,1890,317,0,0,68,15,1609,0,0,3,0
2014-06-14,JDA,2657,322,0,0,68,20,2011,0,0,7,0
2014-06-15,JDA,2285,281,0,0,87,27,3120,0,0,5,0
2014-06-16,JDA,2905,376,0,0,76,26,3753,0,0,22,0
2014-06-17,JDA,1505,293,0,0,53,20,3640,0,0,14,0
2014-06-18,JDA,1113,217,0,0,55,14,2987,0,0,6,0
2014-06-19,JDA,1189,254,0,0,68,22,3742,0,0,16,0
2014-06-20,JDA,1462,340,0,0,87,39,4679,0,0,22,0
2014-06-21,JDA,2060,395,0,0,75,36,7434,0,0,13,0
2014-06-22,JDA,2274,288,0,0,101,48,9954,0,0,24,0
2014-06-23,JDA,2079,337,0,0,152,57,16528,0,0,23,0
2014-06-24,JDA,1901,572,0,0,153,63,22891,0,0,29,0
2014-06-25,JDA,1828,485,0,0,138,59,21806,0,0,39,0
2014-06-26,JDA,2322,402,0,0,184,90,22343,0,0,36,0
2014-06-27,JDA,2507,557,0,0,228,80,26819,0,0,37,0
2014-06-28,JDA,2477,526,0,0,328,164,28152,0,0,44,0
2014-06-29,JDA,2484,351,0,0,229,88,23582,0,0,73,0
2014-06-30,JDA,1733,285,0,0,260,130,21735,0,0,67,0
2014-07-01,JDA,1647,295,0,0,293,174,18917,0,0,83,0
2014-07-02,JDA,1286,221,0,0,262,129,20410,0,0,93,0
2014-07-03,JDA,1917,252,0,0,304,146,23070,0,0,115,0
2014-07-04,JDA,1813,342,0,0,359,198,20644,0,0,81,0
2014-07-05,JDA,1875,489,0,0,290,126,20830,0,0,91,0
2014-07-06,JDA,2418,450,0,0,647,350,26990,0,0,139,0
2014-07-07,JDA,1463,443,0,0,428,232,31299,0,0,128,0
2014-07-08,JDA,1904,396,0,0,590,277,27020,0,0,109,0
2014-07-09,JDA,1559,331,0,0,761,431,27259,0,0,117,0
2014-07-10,JDA,1649,458,0,0,987,544,21646,0,0,275,0
2014-07-11,JDA,1567,454,0,0,1186,657,16056,0,0,211,0
2014-07-12,JDA,1627,370,0,0,1459,890,12212,0,0,216,0
2014-07-13,JDA,1294,368,0,0,1587,983,11498,0,0,204,0
2014-07-14,JDA,1420,410,0,0,1352,746,9060,0,0,261,0
2014-07-15,JDA,994,266,0,0,1080,567,5904,0,0,225,0
2014-07-16,JDA,595,183,0,0,739,419,4125,0,0,210,0
2014-07-17,JDA,843,262,0,0,1408,792,5731,0,0,223,0
2014-07-18,JDA,571,209,0,0,1283,660,3638,0,0,147,0
2014-07-19,JDA,619,195,0,0,1128,534,4151,0,0,126,0
2014-07-20,JDA,723,215,0,0,944,500,2587,0,0,116,0
2014-07-21,JDA,930,286,0,0,1258,650,2538,0,0,160,0
2014-07-22,JDA,505,113,0,0,974,533,1708,0,0,161,0
2014-07-23,JDA,480,150,0,0,598,334,1457,0,0,117,0
2014-07-24,JDA,518,93,0,0,586,310,1511,0,0,82,0
2014-07-25,JDA,404,120,0,0,633,320,1308,0,0,90,0
2014-07-26,JDA,409,96,0,0,741,374,1135,0,0,159,0
2014-07-27,JDA,462,160,0,0,824,414,943,0,0,114,0
2014-07-28,JDA,434,114,0,0,1310,714,714,0,0,145,0
2014-07-29,JDA,283,150,0,0,972,454,491,0,0,149,0
2014-07-30,JDA,354,135,0,0,817,437,487,0,0,133,0
2014-07-31,JDA,451,270,0,0,1411,705,439,0,0,203,0
2014-08-01,JDA,461,194,0,0,1155,624,259,0,0,118,0
2014-08-02,JDA,444,186,0,0,1197,599,204,0,0,162,0
2014-08-03,JDA,458,148,0,0,1236,666,227,0,0,120,0
2014-08-04,JDA,394,155,0,0,1042,571,164,0,0,90,0
2014-08-05,JDA,336,173,0,0,880,371,215,0,0,76,0
2014-08-06,JDA,289,125,0,0,1008,496,108,0,0,112,0
2014-08-07,JDA,240,121,0,0,759,414,113,0,0,138,0
2014-08-08,JDA,219,131,0,0,674,310,103,0,0,106,0
2014-08-09,JDA,239,97,0,0,524,253,62,0,0,65,0
2014-08-10,JDA,153,69,0,0,478,243,42,0,0,46,0
2014-08-11,JDA,246,88,0,0,477,231,70,0,0,51,0
2014-08-12,JDA,314,114,0,0,440,217,35,0,0,92,0
2014-08-13,JDA,430,134,0,0,479,257,13,0,0,112,0
2014-08-14,JDA,501,215,0,0,534,284,16,0,0,115,0
2014-08-15,JDA,408,151,0,0,469,197,8,0,0,74,0
2014-08-16,JDA,336,126,2,0,392,173,15,0,0,40,0
2014-08-17,JDA,378,90,0,1,347,153,3,0,0,67,0
2014-08-18,JDA,415,149,0,0,336,150,8,0,0,56,0
2014-08-19,JDA,528,173,2,0,373,177,9,0,0,47,0
2014-08-20,JDA,618,138,0,0,343,130,4,0,0,54,0
2014-08-21,JDA,549,122,0,0,303,131,3,0,0,52,0
2014-08-22,JDA,424,108,2,0,286,104,3,0,0,88,0
2014-08-23,JDA,553,164,7,1,428,155,12,0,0,60,0
2014-08-24,JDA,639,80,11,0,673,251,0,0,0,50,0
2014-08-25,JDA,929,132,13,2,715,284,1,0,0,58,0
2014-08-26,JDA,738,113,3,-1,428,180,4,0,0,64,0
2014-08-27,JDA,1281,171,5,2,393,159,1,0,0,29,0
2014-08-28,JDA,1666,242,5,1,550,239,2,0,0,53,0
2014-08-29,JDA,1692,252,6,6,509,164,2,0,0,36,0
2014-08-30,JDA,1826,220,12,2,636,258,1,0,0,62,0
2014-08-31,JDA,3617,351,50,19,852,296,5,0,0,27,0
2014-09-01,JDA,4025,466,94,25,1087,347,2,0,0,38,0
2014-09-02,JDA,5105,356,147,23,1556,547,1,0,0,61,0
2014-09-03,JDA,6046,576,178,31,2125,756,0,0,0,60,0
2014-09-04,JDA,8679,703,230,57,1840,632,1,0,0,36,0
2014-09-05,JDA,11895,1253,430,55,3255,1306,0,0,0,21,0
2014-09-06,JDA,10920,1091,520,101,3942,1450,1,0,0,32,0
2014-09-07,JDA,9717,1112,866,156,4452,1499,4,0,0,12,0
2014-09-08,JDA,12843,1457,1022,132,3827,1320,6,0,0,26,0
2014-09-09,JDA,20526,1329,1810,221,3352,994,5,0,0,26,0
