count_date,dam,chinook_adult,chinook_jack,coho_adult,coho_jack,steelhead,wild_steelhead,sockeye,pink,chum,lamprey,shad
2013-08-17,BON,1326,337,29,2,3394,1198,6,0,0,177,83
2013-08-18,BON,2130,349,20,4,2548,922,4,0,0,86,39
2013-08-19,BON,4060,687,35,13,2125,747,3,0,0,69,35
2013-08-20,BON,3255,626,32,6,2584,944,2,1,0,31,32
2013-08-21,BON,7650,960,100,14,2596,833,3,1,0,55,27
2013-08-22,BON,6857,894,124,23,2718,916,1,2,0,54,24
2013-08-23,BON,9622,1380,273,18,3174,1092,0,0,0,49,13
2013-08-24,BON,9038,1499,378,52,2625,849,0,2,0,64,20
2013-08-25,BON,8431,1364,287,25,2450,746,0,1,0,30,14
2013-08-26,BON,8023,1532,312,42,2341,748,3,0,0,45,8
2013-08-27,BON,13312,1760,501,69,2465,868,0,1,0,37,26
2013-08-28,BON,21720,2497,675,60,2328,752,1,6,0,54,9
2013-08-29,BON,29308,2918,659,62,2249,740,1,5,0,93,15
2013-08-30,BON,33819,2870,1015,87,2042,631,1,7,0,114,11
2013-08-31,BON,25199,2579,651,96,2051,662,0,6,0,103,3
2013-09-01,BON,14086,1858,358,76,1692,485,1,2,0,162,0
2013-09-02,BON,26807,2876,416,86,1746,577,1,5,0,184,0
2013-09-03,BON,12593,1968,281,112,1956,570,0,7,0,68,0
2013-09-04,BON,13045,1919,228,82,1506,429,1,6,0,99,0
2013-09-05,BON,20216,2147,237,63,1030,336,0,6,0,84,0
2013-09-06,BON,25956,2370,471,89,1286,429,1,8,0,39,0
2013-09-07,BON,48710,3979,1085,148,1377,473,0,23,0,-1,0
2013-09-08,BON,42445,3314,1676,172,1931,603,0,15,0,70,0
2013-09-09,BON,63870,4961,4101,312,3430,980,0,16,0,62,0
2013-09-10,BON,56044,4608,3314,242,2639,808,0,29,0,100,0
2013-09-11,BON,42506,3812,1963,205,2356,628,1,28,0,108,0
2013-09-12,BON,27964,2656,763,145,1643,458,0,21,0,48,0
2013-09-13,BON,24175,2745,307,83,1447,412,0,27,0,83,0
2013-09-14,BON,22755,2652,233,90,1148,332,0,18,0,29,0
2013-09-15,BON,28761,2982,261,84,1198,347,-1,18,0,29,0
2013-09-16,BON,21370,3022,219,98,1015,295,0,17,0,24,0
2013-09-17,BON,18896,2099,211,45,846,237,0,20,1,15,0
2013-09-18,BON,23268,2865,342,81,854,255,0,18,0,11,0
2013-09-19,BON,21118,3127,680,132,1184,331,0,28,0,-2,0
2013-09-20,BON,18390,2534,952,231,1299,400,0,27,0,4,0
2013-09-21,BON,13789,1780,919,142,1371,396,0,28,0,19,0
2013-09-22,BON,9725,989,653,107,899,271,0,9,0,11,0
2013-09-23,BON,14803,2029,767,140,1104,337,1,26,0,6,0
2013-09-24,BON,11596,1884,560,121,997,274,0,8,0,17,0
2013-09-25,BON,13906,2174,592,110,1305,369,0,9,0,2,0
2013-09-26,BON,10857,1953,768,114,1343,362,0,9,0,7,0
2013-09-27,BON,6901,1180,888,130,775,227,0,7,0,14,0
2013-09-28,BON,7041,1174,818,84,815,274,0,5,0,5,0
2013-09-29,BON,5286,1033,1249,152,1063,398,0,4,0,18,0
2013-09-30,BON,11556,1853,2436,194,977,309,0,7,0,37,0
2013-10-01,BON,5335,870,1492,204,904,304,0,5,0,24,0
2013-10-02,BON,2803,501,1316,116,574,143,0,2,0,27,0
2013-10-03,BON,3649,557,1673,128,521,164,0,0,1,26,0
2013-10-04,BON,2965,531,1312,108,419,108,0,1,0,1,0
2013-10-05,BON,2272,542,1183,110,385,114,0,0,0,8,0
2013-10-06,BON,2102,375,865,102,421,110,0,0,0,7,0
2013-10-07,BON,2515,644,807,116,494,149,0,0,0,2,0
2013-10-08,BON,4364,570,860,107,442,132,0,0,0,1,0
2013-10-09,BON,5785,911,1310,160,351,98,0,0,0,1,0
2013-10-10,BON,4907,670,956,98,331,96,0,0,0,0,0
2013-10-11,BON,4729,498,928,50,367,130,0,0,0,1,0
2013-10-12,BON,2759,349,700,63,292,101,0,1,0,0,0
2013-10-13,BON,2713,390,837,87,220,94,0,0,0,2,0
2013-10-14,BON,3175,362,1307,118,259,78,0,1,0,2,0
2013-10-15,BON,1649,269,769,114,182,55,0,0,0,0,0
2013-10-16,BON,1428,249,768,36,126,48,0,0,0,-1,0
2013-10-17,BON,2152,434,999,70,193,53,0,1,1,0,0
2013-10-18,BON,1956,270,731,96,121,32,0,0,0,0,0
2013-10-19,BON,999,179,698,57,86,29,0,0,2,0,0
2013-10-20,BON,893,141,574,69,59,15,0,0,0,1,0
2013-10-21,BON,744,127,460,36,66,25,0,0,0,0,0
2013-10-22,BON,792,129,453,39,77,27,0,0,0,0,0
2013-10-23,BON,646,116,401,50,76,10,0,1,0,0,0
2013-10-24,BON,576,99,374,59,82,30,0,0,0,0,0
2013-10-25,BON,544,98,309,17,48,17,0,0,0,0,0
2013-10-26,BON,513,94,235,15,73,29,0,0,0,0,0
2013-10-27,BON,309,58,161,16,56,16,0,0,0,0,0
2013-10-28,BON,359,71,152,20,22,-2,0,1,0,0,0
2013-10-29,BON,300,51,178,27,27,8,0,0,0,0,0
2013-10-30,BON,212,27,118,12,32,9,0,0,0,0,0
2013-10-31,BON,218,52,94,25,50,16,0,0,1,0,0
2013-11-01,BON,526,73,545,38,41,24,0,0,4,0,0
2013-11-02,BON,316,49,684,51,42,16,0,0,2,0,0
2013-11-03,BON,374,27,352,41,24,10,0,0,5,0,0
2013-11-04,BON,190,31,170,32,24,8,0,0,1,0,0
2013-11-05,BON,182,17,176,18,33,15,0,0,6,0,0
2013-11-06,BON,263,34,177,26,52,24,0,0,3,0,0
2013-11-07,BON,143,11,187,14,22,3,0,0,10,0,0
2013-11-08,BON,197,18,280,24,46,18,0,0,7,0,0
2013-11-09,BON,145,12,149,9,26,9,0,0,7,0,0
2013-11-10,BON,99,2,96,11,28,14,0,0,6,0,0
2013-11-11,BON,96,23,112,18,44,21,0,0,8,1,0
2013-11-12,BON,89,12,100,13,30,14,0,0,8,0,0
2013-11-13,BON,104,13,73,7,35,14,0,0,3,0,0
2013-11-14,BON,67,0,58,4,22,7,0,0,10,0,0
2013-11-15,BON,66,3,32,5,23,9,0,0,1,0,0
2013-11-16,BON,40,6,21,5,15,6,0,0,9,-1,0
2013-11-17,BON,13,4,26,3,20,5,0,0,13,0,0
2013-11-18,BON,32,4,18,2,23,7,0,0,3,0,0
2013-11-19,BON,24,2,17,8,15,9,0,0,8,0,0
2013-11-20,BON,24,3,55,6,22,12,0,0,8,0,0
2013-11-21,BON,27,2,16,6,10,5,0,0,4,0,0
2013-11-22,BON,14,0,15,2,18,9,0,0,1,0,0
2013-11-23,BON,12,1,19,1,22,13,0,0,6,0,0
2013-11-24,BON,8,0,3,1,31,13,0,0,3,0,0
2013-11-25,BON,8,0,7,2,19,9,0,0,2,1,0
2013-11-26,BON,15,0,9,2,35,13,0,0,6,0,0
2013-11-27,BON,12,0,1,0,34,18,0,0,2,0,0
2013-11-28,BON,8,2,4,2,5,3,0,0,4,0,0
2013-11-29,BON,0,0,4,-1,21,8,0,0,3,0,0
2013-11-30,BON,9,0,2,0,15,7,0,0,1,0,0
2013-12-01,BON,6,0,10,0,23,9,0,0,2,0,0
2013-12-02,BON,6,1,75,6,33,25,0,0,2,0,0
2013-12-03,BON,3,-1,41,4,24,7,0,0,0,3,0
2013-12-04,BON,4,0,13,2,9,3,0,0,1,0,0
2013-12-05,BON,4,0,6,-1,11,3,0,0,0,0,0
2013-12-06,BON,0,0,3,0,16,10,0,0,0,0,0
2013-12-07,BON,0,1,0,0,19,6,0,0,1,0,0
2013-12-08,BON,0,0,0,-1,2,1,0,0,1,0,0
2013-12-09,BON,-1,1,1,1,17,6,0,0,0,0,0
2013-12-10,BON,1,-1,0,0,10,8,0,0,0,0,0
2013-12-11,BON,1,0,2,1,16,8,0,0,0,0,0
2013-12-12,BON,0,0,0,-2,2,1,0,0,0,0,0
2013-12-13,BON,0,0,0,1,17,8,0,0,0,0,0
2013-12-14,BON,0,0,2,0,6,4,0,0,0,0,0
2013-12-15,BON,4,0,-3,0,10,2,0,0,0,0,0
2013-12-16,BON,1,0,0,2,10,4,0,0,0,0,0
2013-12-17,BON,2,1,0,1,4,1,0,0,0,0,0
2013-12-18,BON,0,0,-1,-1,3,2,0,0,0,0,0
2013-12-19,BON,0,0,5,1,-2,0,0,0,0,0,0
2013-12-20,BON,0,0,0,1,4,3,0,0,0,0,0
2013-12-21,BON,0,0,0,-2,3,2,0,0,0,0,0
2013-12-22,BON,1,0,-1,0,2,0,0,0,0,0,0
2013-12-23,BON,0,0,4,1,1,1,0,0,0,0,0
2013-12-24,BON,0,0,1,-2,2,1,0,0,0,0,0
2013-12-25,BON,0,0,1,2,6,1,0,0,0,0,0
2013-12-26,BON,-1,0,-2,-1,-1,0,0,0,0,0,0
2013-12-27,BON,0,0,-2,0,4,2,0,0,0,0,0
2013-12-28,BON,0,0,1,0,7,2,0,0,0,0,0
2013-12-29,BON,1,0,-1,-1,3,2,0,0,0,0,0
2013-12-30,BON,0,0,0,1,-1,0,0,0,0,0,0
2013-12-31,BON,0,0,-1,-1,0,-1,0,0,0,0,0
2014-01-01,BON,1,0,1,-1,1,0,0,0,0,0,0
2014-01-02,BON,0,0,5,0,1,0,0,0,0,0,0
2014-01-03,BON,0,0,1,0,0,0,0,0,0,0,0
2014-01-04,BON,0,0,-3,-2,1,-1,0,0,0,0,0
2014-01-05,BON,1,0,-3,0,7,4,0,0,0,0,0
2014-01-06,BON,0,0,0,0,8,4,0,0,0,0,0
2014-01-07,BON,0,0,2,0,-1,0,0,0,0,0,0
2014-01-08,BON,0,0,2,1,4,-1,0,0,0,0,0
2014-01-09,BON,0,0,0,0,6,4,0,0,0,0,0
2014-01-10,BON,0,0,0,0,46,16,0,0,0,0,0
2014-01-11,BON,1,1,0,0,19,12,1,0,0,0,0
2014-01-12,BON,1,0,0,0,31,14,0,0,0,0,0
2014-01-13,BON,0,0,0,0,29,11,0,0,0,0,0
2014-01-14,BON,0,0,0,0,24,9,0,0,0,0,0
2014-01-15,BON,0,0,0,0,11,6,0,0,0,0,0
2014-01-16,BON,0,0,0,0,0,0,0,0,0,0,0
2014-01-17,BON,0,0,0,0,11,6,1,0,0,0,0
2014-01-18,BON,0,0,0,0,3,3,0,0,0,0,0
2014-01-19,BON,0,0,0,0,-2,-3,0,0,0,0,0
2014-01-20,BON,0,0,0,0,2,0,0,0,0,0,0
2014-01-21,BON,0,0,0,0,4,1,0,0,0,0,0
2014-01-22,BON,0,0,0,0,3,1,0,0,0,0,0
2014-01-23,BON,0,0,0,0,3,-1,0,0,0,0,0
2014-01-24,BON,0,0,0,0,0,1,0,0,0,0,0
2014-01-25,BON,0,0,0,0,0,0,0,0,0,0,0
2014-01-26,BON,0,0,0,0,2,0,0,0,0,0,0
2014-01-27,BON,0,0,0,0,4,1,0,0,0,0,0
2014-01-28,BON,0,0,0,0,1,1,0,0,0,0,0
2014-01-29,BON,0,0,0,0,3,2,0,0,0,0,0
2014-01-30,BON,0,0,0,0,14,5,0,0,0,0,0
2014-01-31,BON,0,0,0,0,3,-1,0,0,0,0,0
2014-02-01,BON,0,0,0,0,7,2,0,0,0,0,0
2014-02-02,BON,0,0,0,0,4,3,0,0,0,0,0
2014-02-03,BON,0,0,0,0,4,3,0,0,0,0,0
2014-02-04,BON,0,0,0,0,1,0,0,0,0,0,0
2014-02-05,BON,0,0,0,0,0,0,0,0,0,0,0
2014-02-06,BON,0,0,0,0,0,0,0,0,0,0,0
2014-02-07,BON,0,0,0,0,2,3,0,0,0,0,0
2014-02-08,BON,0,0,0,0,2,0,0,0,0,0,0
2014-02-09,BON,0,0,0,0,1,1,0,0,0,0,0
2014-02-10,BON,0,0,0,0,2,1,0,0,0,0,0
2014-02-11,BON,0,0,0,0,-2,0,0,0,0,0,0
2014-02-12,BON,0,0,0,0,8,4,0,0,0,0,0
2014-02-13,BON,0,0,0,0,11,6,0,0,0,0,0
2014-02-14,BON,0,0,0,0,17,3,0,0,0,0,0
2014-02-15,BON,0,0,0,0,10,6,0,0,0,0,0
2014-02-16,BON,0,0,0,0,16,6,0,0,0,0,0
2014-02-17,BON,0,0,0,0,25,13,0,0,0,0,0
2014-02-18,BON,0,0,0,0,19,6,0,0,0,0,0
2014-02-19,BON,0,0,0,0,19,8,0,0,0,0,0
2014-02-20,BON,0,0,0,0,17,9,0,0,0,0,0
2014-02-21,BON,0,0,0,0,10,7,0,0,0,0,0
2014-02-22,BON,0,0,0,0,-4,1,0,0,0,0,0
2014-02-23,BON,0,0,0,0,15,9,0,0,0,0,0
2014-02-24,BON,0,0,0,0,11,7,0,0,0,0,0
2014-02-25,BON,0,0,0,0,10,6,0,0,0,0,0
2014-02-26,BON,0,0,0,0,3,1,0,0,0,0,0
2014-02-27,BON,0,0,0,0,8,5,0,0,0,0,0
2014-02-28,BON,0,0,0,0,19,8,0,0,0,0,0
2014-03-01,BON,0,0,0,0,19,12,0,0,0,0,0
2014-03-02,BON,0,0,0,0,8,3,0,0,0,0,0
2014-03-03,BON,0,0,0,0,26,16,0,0,0,0,0
2014-03-04,BON,0,0,0,0,51,24,0,0,0,0,0
2014-03-05,BON,0,0,0,0,66,24,0,0,0,0,0
2014-03-06,BON,0,0,0,0,139,68,0,0,0,0,0
2014-03-07,BON,0,0,0,0,90,24,0,0,0,0,0
2014-03-08,BON,1,0,0,0,36,15,0,0,0,0,0
2014-03-09,BON,0,0,0,0,56,12,0,0,0,0,0
2014-03-10,BON,0,0,0,0,34,7,0,0,0,0,0
2014-03-11,BON,0,0,0,0,56,19,0,0,0,0,0
2014-03-12,BON,0,0,0,0,60,22,0,0,0,0,0
2014-03-13,BON,0,0,0,0,49,22,0,0,0,0,0
2014-03-14,BON,0,0,0,0,61,8,0,0,0,0,0
2014-03-15,BON,1,0,0,0,55,13,0,0,0,0,0
2014-03-16,BON,2,0,0,0,101,23,0,0,0,0,0
2014-03-17,BON,2,0,0,0,81,10,0,0,0,0,0
2014-03-18,BON,0,0,0,0,107,24,0,0,0,0,0
2014-03-19,BON,5,0,0,0,66,12,0,0,0,0,0
2014-03-20,BON,3,0,0,0,74,2,0,0,0,0,0
2014-03-21,BON,8,0,0,0,132,30,0,0,0,0,0
2014-03-22,BON,11,0,0,0,95,14,0,0,0,0,0
2014-03-23,BON,20,0,0,0,94,26,0,0,0,0,0
2014-03-24,BON,27,1,0,0,81,28,0,0,0,0,0
2014-03-25,BON,43,0,0,0,77,29,0,0,0,0,0
2014-03-26,BON,47,1,0,0,73,22,0,0,0,0,0
2014-03-27,BON,85,2,0,0,89,32,0,0,0,0,0
2014-03-28,BON,89,1,0,0,93,33,0,0,0,0,0
2014-03-29,BON,65,1,0,0,58,13,0,0,0,0,0
2014-03-30,BON,30,1,0,0,53,22,0,0,0,0,0
2014-03-31,BON,92,1,0,0,40,9,0,0,0,0,0
2014-04-01,BON,19,0,0,0,26,12,0,0,0,0,0
2014-04-02,BON,66,0,0,0,32,8,0,0,0,0,0
2014-04-03,BON,157,1,0,0,46,9,0,0,0,0,0
2014-04-04,BON,141,1,0,0,37,11,0,0,0,0,0
2014-04-05,BON,157,2,0,0,44,12,0,0,0,0,0
2014-04-06,BON,212,1,0,0,44,13,0,0,0,1,0
2014-04-07,BON,187,1,0,0,48,24,1,0,0,0,0
2014-04-08,BON,243,1,0,0,59,20,0,0,0,0,0
2014-04-09,BON,346,1,0,0,61,14,0,0,0,0,0
2014-04-10,BON,413,1,0,0,46,9,0,0,0,0,0
2014-04-11,BON,445,0,0,0,43,13,0,0,0,0,0
2014-04-12,BON,787,3,0,0,44,20,0,0,0,0,0
2014-04-13,BON,895,6,0,0,57,20,0,0,0,0,0
2014-04-14,BON,1368,5,0,0,52,18,0,0,0,0,0
2014-04-15,BON,1756,5,0,0,44,10,0,0,0,0,0
2014-04-16,BON,1509,4,0,0,34,8,0,0,0,0,0
2014-04-17,BON,1384,8,0,0,38,13,0,0,0,0,0
2014-04-18,BON,2256,9,0,0,46,12,0,0,0,0,0
2014-04-19,BON,1350,5,0,0,42,11,0,0,0,0,0
2014-04-20,BON,2264,10,0,0,28,-2,0,0,0,0,0
2014-04-21,BON,2866,18,0,0,45,15,0,0,0,0,0
2014-04-22,BON,3701,27,0,0,26,5,0,0,0,0,0
2014-04-23,BON,2512,30,0,0,26,13,0,0,0,0,0
2014-04-24,BON,4057,47,0,0,36,4,0,0,0,0,0
2014-04-25,BON,4355,54,0,0,53,8,0,0,0,0,0
2014-04-26,BON,7176,76,0,0,41,8,0,0,0,1,0
2014-04-27,BON,3906,54,0,0,32,9,0,0,0,0,0
2014-04-28,BON,7709,128,0,0,48,5,0,0,0,0,0
2014-04-29,BON,8481,186,0,0,53,7,0,0,0,0,0
2014-04-30,BON,17409,519,0,0,43,10,1,0,0,0,0
2014-05-01,BON,14011,662,0,0,37,8,0,0,0,0,0
2014-05-02,BON,9846,669,0,0,45,12,0,0,0,0,1
2014-05-03,BON,4520,314,0,0,30,6,1,0,0,0,3
2014-05-04,BON,5775,535,0,0,35,6,0,0,0,0,0
2014-05-05,BON,6944,1032,0,0,38,8,0,0,0,0,6
2014-05-06,BON,5201,922,0,0,40,4,4,0,0,0,4
2014-05-07,BON,5309,1374,0,0,70,8,0,0,0,1,13
2014-05-08,BON,4259,1258,0,0,50,4,0,0,0,0,19
2014-05-09,BON,4537,1500,0,0,30,-2,0,0,0,0,25
2014-05-10,BON,3042,992,0,0,47,5,0,0,0,0,11
2014-05-11,BON,3866,1790,0,0,34,1,0,0,0,0,123
2014-05-12,BON,3563,1529,0,0,40,2,0,0,0,0,1215
2014-05-13,BON,2104,1018,0,0,46,11,0,0,0,4,1395
2014-05-14,BON,1995,1028,0,0,67,12,0,0,0,2,2640
2014-05-15,BON,1923,851,0,0,52,5,0,0,0,4,5119
2014-05-16,BON,2639,1154,0,0,77,6,0,0,0,28,4904
2014-05-17,BON,2757,986,0,0,82,10,0,0,0,25,6010
2014-05-18,BON,1969,728,0,0,75,8,1,0,0,54,6163
2014-05-19,BON,2064,777,0,0,103,16,0,0,0,52,4546
2014-05-20,BON,2273,746,0,0,70,14,0,0,0,187,10056
2014-05-21,BON,1827,584,0,0,84,12,0,0,0,309,23193
2014-05-22,BON,1675,529,0,0,50,8,0,0,0,164,13591
2014-05-23,BON,2093,598,0,0,65,16,1,0,0,188,10134
2014-05-24,BON,1955,580,0,0,61,9,1,0,0,137,15742
2014-05-25,BON,2069,430,0,0,79,17,2,0,0,260,41232
2014-05-26,BON,1929,415,0,0,64,14,0,0,0,298,26859
2014-05-27,BON,2001,444,0,0,61,10,3,0,0,239,38311
2014-05-28,BON,1895,372,0,0,70,24,3,0,0,180,43081
2014-05-29,BON,1691,399,0,0,70,16,8,0,0,232,56798
2014-05-30,BON,1652,312,0,0,74,18,16,0,0,127,75911
2014-05-31,BON,2037,354,0,0,83,15,10,0,0,108,99981
2014-06-01,BON,2165,334,0,0,98,25,17,0,0,174,83856
2014-06-02,BON,1956,318,0,0,95,26,30,0,0,103,94964
2014-06-03,BON,2136,322,0,0,117,35,76,0,0,146,84472
2014-06-04,BON,2471,345,0,0,110,24,120,0,0,306,72975
2014-06-05,BON,2394,374,0,0,151,37,192,0,0,213,87422
2014-06-06,BON,2701,358,0,0,171,35,399,0,0,478,118132
2014-06-07,BON,2973,421,0,0,155,37,640,0,0,549,121348
2014-06-08,BON,2962,475,0,0,174,48,851,0,0,466,169741
2014-06-09,BON,2497,427,0,0,259,57,1101,0,0,451,77474
2014-06-10,BON,2568,459,0,0,234,65,1648,0,0,204,64581
2014-06-11,BON,2698,482,0,0,266,72,2420,0,0,163,85323
2014-06-12,BON,2584,548,0,0,269,66,3725,0,0,241,91200
2014-06-13,BON,2520,563,0,0,233,79,3944,0,0,587,63315
2014-06-14,BON,2529,509,0,0,249,81,4297,0,0,219,60082
2014-06-15,BON,1709,379,0,0,234,60,3869,0,0,118,37112
2014-06-16,BON,2143,460,0,0,193,71,4968,0,0,348,47955
2014-06-17,BON,2212,532,0,0,230,77,5233,0,0,294,65620
2014-06-18,BON,2973,543,0,0,281,79,7404,0,0,127,123633
2014-06-19,BON,2024,437,0,0,307,104,8533,0,0,446,106465
2014-06-20,BON,2021,486,0,0,411,142,14506,0,0,198,106434
2014-06-21,BON,2470,478,0,0,441,167,23241,0,0,194,64888
2014-06-22,BON,2929,630,0,0,491,188,26722,0,0,96,78464
2014-06-23,BON,2784,578,0,0,514,229,26366,0,0,134,58660
2014-06-24,BON,2425,530,0,0,592,299,26888,0,0,250,25349
2014-06-25,BON,2814,593,0,0,616,311,27173,0,0,126,21357
2014-06-26,BON,2868,631,0,0,659,336,30262,0,0,145,22782
2014-06-27,BON,2017,444,0,0,609,330,24834,0,0,185,22546
2014-06-28,BON,1753,410,0,0,692,372,19588,0,0,207,10643
2014-06-29,BON,1954,412,0,0,758,404,24408,0,0,339,7933
2014-06-30,BON,1995,473,0,0,813,284,22788,0,0,437,9636
2014-07-01,BON,2387,642,0,0,787,441,23610,0,0,643,5712
2014-07-02,BON,2842,645,0,0,1018,565,23946,0,0,715,4481
2014-07-03,BON,2189,519,0,0,1203,720,25612,0,0,446,2970
2014-07-04,BON,2495,677,0,0,1357,755,34253,0,0,349,1547
2014-07-05,BON,1853,559,0,0,1408,729,34549,0,0,334,1592
2014-07-06,BON,1627,478,0,0,1488,875,26182,0,0,396,1053
2014-07-07,BON,1715,545,0,0,2039,1198,22831,0,0,373,1428
2014-07-08,BON,2003,557,0,0,2209,1276,19087,0,0,454,1462
2014-07-09,BON,1712,497,0,0,2169,1263,12858,0,0,790,831
2014-07-10,BON,1328,354,0,0,2414,1425,12305,0,0,1027,735
2014-07-11,BON,1378,375,0,0,2349,1236,9638,0,0,229,1540
2014-07-12,BON,1469,436,0,0,2242,1271,7415,0,0,276,841
2014-07-13,BON,1106,355,0,0,2267,1286,5636,0,0,500,806
2014-07-14,BON,1060,321,0,0,2410,1317,6281,0,0,498,419
2014-07-15,BON,864,356,0,0,2441,1364,6035,0,0,738,457
2014-07-16,BON,882,282,0,0,3155,1792,4528,0,0,843,557
2014-07-17,BON,881,344,0,0,2969,1599,4737,0,0,679,313
2014-07-18,BON,1022,347,0,0,2756,1489,3152,0,0,693,284
2014-07-19,BON,1169,332,0,0,3134,1732,2755,0,0,647,414
2014-07-20,BON,937,263,0,0,3291,1908,2345,0,0,498,457
2014-07-21,BON,719,187,0,0,3092,1731,1808,0,0,603,484
2014-07-22,BON,619,173,0,0,3675,2145,1642,0,0,607,388
2014-07-23,BON,508,142,0,0,3668,1976,1365,0,0,674,269
2014-07-24,BON,610,224,0,0,4347,2391,1061,0,0,319,230
2014-07-25,BON,438,208,0,0,3412,1837,712,1,0,302,198
2014-07-26,BON,394,188,0,0,2986,1530,532,0,0,403,189
2014-07-27,BON,659,239,0,0,3683,1886,501,0,0,365,381
2014-07-28,BON,662,329,0,0,3906,1885,399,0,0,301,389
2014-07-29,BON,758,324,0,0,4521,2163,366,0,0,385,286
2014-07-30,BON,643,280,0,0,5264,2526,246,0,0,309,145
2014-07-31,BON,560,213,0,0,4219,1984,208,0,0,202,154
2014-08-01,BON,614,271,0,0,4806,2220,246,0,0,196,99
2014-08-02,BON,540,264,0,0,4539,1878,157,0,0,213,88
2014-08-03,BON,444,210,0,1,3784,1620,141,0,0,275,75
2014-08-04,BON,287,154,0,0,3281,1543,108,0,0,192,46
2014-08-05,BON,244,84,4,0,2782,1380,98,0,0,194,38
2014-08-06,BON,363,172,2,1,3668,1780,108,0,0,137,47
2014-08-07,BON,317,148,1,1,3515,1544,73,0,0,157,48
2014-08-08,BON,433,167,1,1,3479,1649,70,0,0,317,35
2014-08-09,BON,375,156,6,1,3004,1454,57,0,0,95,72
2014-08-10,BON,650,177,0,2,3836,1789,41,0,0,113,33
2014-08-11,BON,710,271,14,8,4210,1876,36,0,0,156,25
2014-08-12,BON,1173,381,36,16,6144,2720,21,0,0,210,17
2014-08-13,BON,1374,336,61,22,8717,3758,19,0,0,241,16
2014-08-14,BON,1185,253,56,24,7473,2871,8,0,0,160,17
2014-08-15,BON,1143,206,39,6,5778,2123,18,0,0,506,22
2014-08-16,BON,966,156,49,6,3848,1302,8,0,0,252,3
2014-08-17,BON,2809,246,145,26,2665,989,7,0,0,147,6
2014-08-18,BON,4353,390,361,37,3043,1260,8,0,0,140,14
2014-08-19,BON,2570,363,250,28,4441,1692,4,0,0,25,12
2014-08-20,BON,1775,240,116,16,4177,1367,5,0,0,141,3
2014-08-21,BON,1076,173,105,11,3189,975,12,0,0,86,8
2014-08-22,BON,749,130,45,9,1435,462,0,0,0,60,21
2014-08-23,BON,1158,142,41,7,1094,366,1,0,0,46,2
2014-08-24,BON,4615,340,71,12,1304,571,0,0,0,49,12
2014-08-25,BON,4921,468,101,25,2080,831,3,0,0,118,6
2014-08-26,BON,5433,623,218,46,2894,1057,6,0,0,71,6
2014-08-27,BON,7271,810,572,108,3905,1335,12,0,0,114,16
2014-08-28,BON,9071,909,595,103,3983,1371,3,0,0,190,7
2014-08-29,BON,11418,1256,735,124,3380,1155,4,0,0,98,5
2014-08-30,BON,6382,747,768,91,2541,864,2,0,0,53,8
2014-08-31,BON,8625,949,848,113,2172,742,0,0,0,50,2
2014-09-01,BON,15250,1293,1325,144,2112,704,4,0,0,51,0
2014-09-02,BON,21479,2123,1816,141,2293,805,2,0,0,79,0
2014-09-03,BON,24855,2434,2555,125,2902,951,0,0,0,97,0
2014-09-04,BON,23664,2226,2493,124,3029,983,1,0,0,88,0
2014-09-05,BON,16054,1471,1981,132,2173,628,1,0,0,84,0
2014-09-06,BON,40367,2902,4965,281,2200,629,1,0,0,31,0
2014-09-07,BON,67024,5447,9615,640,3802,1437,0,0,0,32,0
2014-09-08,BON,67521,6458,9785,700,5371,1603,1,0,0,18,0
2014-09-09,BON,45809,5401,8561,536,5550,1548,1,0,0,46,0
2014-09-10,BON,30068,4398,7486,416,4848,1289,0,0,0,56,0
2014-09-11,BON,26034,3558,9738,283,3762,1037,0,0,0,17,0
2014-09-12,BON,30202,4558,13718,362,3858,1145,0,0,0,20,0
2014-09-13,BON,29335,4193,11540,346,4014,1104,0,0,0,18,0
2014-09-14,BON,32859,4386,10526,264,3544,998,1,0,0,13,0
2014-09-15,BON,31766,4938,11831,414,3784,1138,0,0,0,18,0
2014-09-16,BON,24533,4742,10133,605,4079,1166,0,0,0,35,0
2014-09-17,BON,20898,4469,6620,464,4088,1131,0,0,0,34,0
2014-09-18,BON,21801,4510,5297,393,4165,1144,0,0,0,36,0
2014-09-19,BON,21130,4964,4145,317,4152,1100,0,0,0,23,0
2014-09-20,BON,16878,3293,3458,164,2959,795,-1,0,0,38,0
2014-09-21,BON,21444,4521,4296,196,2941,801,1,0,0,17,0
2014-09-22,BON,18540,4675,5060,225,2970,790,0,0,0,17,0
2014-09-23,BON,10943,3009,3861,226,2463,679,0,0,0,16,0
2014-09-24,BON,12486,2772,3720,194,2444,697,0,0,0,-1,0
2014-09-25,BON,11119,3158,4366,237,2311,616,0,0,0,9,0
2014-09-26,BON,7904,2442,3571,248,2217,605,0,0,0,14,0
2014-09-27,BON,8348,2589,3730,304,2285,589,0,0,0,7,0
2014-09-28,BON,8522,2188,3614,242,1745,485,0,0,0,3,0
2014-09-29,BON,4598,1368,2236,155,1202,357,0,0,1,17,0
2014-09-30,BON,6484,2007,4227,533,1138,285,-1,0,0,10,0
2014-10-01,BON,6811,2253,3874,338,771,200,0,0,0,12,0
2014-10-02,BON,6222,2031,3216,202,847,244,0,0,0,1,0
2014-10-03,BON,4257,1482,2971,194,863,233,0,0,0,4,0
2014-10-04,BON,4139,1506,2708,246,740,210,0,0,0,3,0
