,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
637,2011-12-29,4.03298492316431,4.03298492316431,4.03298492316431,-1.3009765712245753,0.8298870487893313,-4.2833420250386665,-4.2833420250386665,-4.2833420250386665,-4.2833420250386665,-4.2833420250386665,-4.2833420250386665,-0.03321749977233136,-0.03321749977233136,-0.03321749977233136,-4.250124525266334,-4.250124525266334,-4.250124525266334,-0.2503571018743562
638,2011-12-30,4.033384600052395,4.033384600052395,4.033384600052395,-1.312921055096125,0.8934552361732846,-4.223049717459581,-4.223049717459581,-4.223049717459581,-4.223049717459581,-4.223049717459581,-4.223049717459581,0.009871588600529198,0.009871588600529198,0.009871588600529198,-4.232921306060111,-4.232921306060111,-4.232921306060111,-0.18966511740718595
639,2011-12-31,4.033784276940481,4.033784276940481,4.033784276940481,-1.2683445773320927,0.9077948653565708,-4.188991965702275,-4.188991965702275,-4.188991965702275,-4.188991965702275,-4.188991965702275,-4.188991965702275,0.02597221056491621,0.02597221056491621,0.02597221056491621,-4.214964176267192,-4.214964176267192,-4.214964176267192,-0.15520768876179414
640,2012-01-01,4.034183953828567,4.034183953828567,4.034183953828567,-1.2108140654279587,0.9730941171620565,-4.14649536159867,-4.14649536159867,-4.14649536159867,-4.14649536159867,-4.14649536159867,-4.14649536159867,0.05035828974230167,0.05035828974230167,0.05035828974230167,-4.19685365134097,-4.19685365134097,-4.19685365134097,-0.11231140777010307
641,2012-01-02,4.034583630716653,4.034583630716653,4.034583630716653,-1.2227175253436877,0.9308698257962369,-4.164328340539278,-4.164328340539278,-4.164328340539278,-4.164328340539278,-4.164328340539278,-4.164328340539278,0.014831560261943056,0.014831560261943056,0.014831560261943056,-4.179159900801221,-4.179159900801221,-4.179159900801221,-0.1297447098226252
642,2012-01-03,4.034983307604738,4.034983307604738,4.034983307604738,-1.2594016599704083,0.9561008229900623,-4.187679795815373,-4.187679795815373,-4.187679795815373,-4.187679795815373,-4.187679795815373,-4.187679795815373,-0.025271253083889993,-0.025271253083889993,-0.025271253083889993,-4.162408542731483,-4.162408542731483,-4.162408542731483,-0.1526964882106352
643,2012-01-04,4.0353829844928235,4.0353829844928235,4.0353829844928235,-1.248147267894362,0.9246774734511181,-4.189613209168836,-4.189613209168836,-4.189613209168836,-4.189613209168836,-4.189613209168836,-4.189613209168836,-0.04254489631344175,-0.04254489631344175,-0.04254489631344175,-4.147068312855394,-4.147068312855394,-4.147068312855394,-0.1542302246760121
644,2012-01-05,4.035782661380909,4.035782661380909,4.035782661380909,-1.219879725281096,0.8766224446383015,-4.1667583862676825,-4.1667583862676825,-4.1667583862676825,-4.1667583862676825,-4.1667583862676825,-4.1667583862676825,-0.03321749977241147,-0.03321749977241147,-0.03321749977241147,-4.133540886495271,-4.133540886495271,-4.133540886495271,-0.13097572488677311
645,2012-01-06,4.036182338268995,4.036182338268995,4.036182338268995,-1.1726455205137505,0.9942272872896238,-4.112281468995253,-4.112281468995253,-4.112281468995253,-4.112281468995253,-4.112281468995253,-4.112281468995253,0.00987158860047477,0.00987158860047477,0.00987158860047477,-4.122153057595727,-4.122153057595727,-4.122153057595727,-0.07609913072625751
646,2012-01-07,4.03658201515708,4.03658201515708,4.03658201515708,-1.1646001667841324,1.046916110019486,-4.087179190972595,-4.087179190972595,-4.087179190972595,-4.087179190972595,-4.087179190972595,-4.087179190972595,0.025972210564942436,0.025972210564942436,0.025972210564942436,-4.113151401537538,-4.113151401537538,-4.113151401537538,-0.05059717581551482
647,2012-01-08,4.036981692045166,4.036981692045166,4.036981692045166,-1.1786963213013144,1.064527357370765,-4.056341180335194,-4.056341180335194,-4.056341180335194,-4.056341180335194,-4.056341180335194,-4.056341180335194,0.05035828974229079,0.05035828974229079,0.05035828974229079,-4.106699470077484,-4.106699470077484,-4.106699470077484,-0.01935948829002765
648,2012-01-09,4.037381368933251,4.037381368933251,4.037381368933251,-1.0759717553310792,1.075478309182576,-4.088045929530774,-4.088045929530774,-4.088045929530774,-4.088045929530774,-4.088045929530774,-4.088045929530774,0.014831560261877742,0.014831560261877742,0.014831560261877742,-4.102877489792651,-4.102877489792651,-4.102877489792651,-0.050664560597523334
649,2012-01-10,4.037781045821337,4.037781045821337,4.037781045821337,-1.1771109630704326,0.9273958681211647,-4.126955715237537,-4.126955715237537,-4.126955715237537,-4.126955715237537,-4.126955715237537,-4.126955715237537,-0.025271253083929548,-0.025271253083929548,-0.025271253083929548,-4.1016844621536075,-4.1016844621536075,-4.1016844621536075,-0.08917466941620056
650,2012-01-11,4.038180722709423,4.038180722709423,4.038180722709423,-1.1723534759670102,0.9753091476851659,-4.145587392196055,-4.145587392196055,-4.145587392196055,-4.145587392196055,-4.145587392196055,-4.145587392196055,-0.04254489631348374,-0.04254489631348374,-0.04254489631348374,-4.103042495882572,-4.103042495882572,-4.103042495882572,-0.10740666948663247
651,2012-01-12,4.0385803995975085,4.0385803995975085,4.0385803995975085,-1.215452094468616,1.012263857864671,-4.14002064218626,-4.14002064218626,-4.14002064218626,-4.14002064218626,-4.14002064218626,-4.14002064218626,-0.03321749977236319,-0.03321749977236319,-0.03321749977236319,-4.106803142413897,-4.106803142413897,-4.106803142413897,-0.10144024258875195
652,2012-01-13,4.038980076485593,4.038980076485593,4.038980076485593,-1.1346786829153623,0.998606811759509,-4.102883866052973,-4.102883866052973,-4.102883866052973,-4.102883866052973,-4.102883866052973,-4.102883866052973,0.009871588600502326,0.009871588600502326,0.009871588600502326,-4.112755454653475,-4.112755454653475,-4.112755454653475,-0.0639037895673793
653,2012-01-14,4.039379753373679,4.039379753373679,4.039379753373679,-1.1748662073150211,1.06204926539947,-4.094663238490661,-4.094663238490661,-4.094663238490661,-4.094663238490661,-4.094663238490661,-4.094663238490661,0.025972210564955522,0.025972210564955522,0.025972210564955522,-4.120635449055616,-4.120635449055616,-4.120635449055616,-0.055283485116981446
654,2012-01-15,4.039779430261765,4.039779430261765,4.039779430261765,-1.2053693817523368,0.9574605102157964,-4.079778332460823,-4.079778332460823,-4.079778332460823,-4.079778332460823,-4.079778332460823,-4.079778332460823,0.05035828974230806,0.05035828974230806,0.05035828974230806,-4.130136622203132,-4.130136622203132,-4.130136622203132,-0.03999890219905833
655,2012-01-16,4.040179107149851,4.040179107149851,4.040179107149851,-1.1839346740197998,1.0354058806634794,-4.126089595837162,-4.126089595837162,-4.126089595837162,-4.126089595837162,-4.126089595837162,-4.126089595837162,0.014831560261986683,0.014831560261986683,0.014831560261986683,-4.140921156099149,-4.140921156099149,-4.140921156099149,-0.08591048868731122
656,2012-01-17,4.040584661109566,4.040584661109566,4.040584661109566,-1.262365954758566,1.034722020925334,-4.177902694476759,-4.177902694476759,-4.177902694476759,-4.177902694476759,-4.177902694476759,-4.177902694476759,-0.02527125308384098,-0.02527125308384098,-0.02527125308384098,-4.152631441392918,-4.152631441392918,-4.152631441392918,-0.13731803336719306
